event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,f35dd584-cd2a-40f2-823c-62d175476476,80,1,00:01:44.522,1,44,5,Levante,From Corner,,Levante,Jefferson Andrés Lerma Solís,Right Center Midfield,0.862933,True,0.030176926,c46450dd-44f7-4bb7-bf6e-9ba638c16c62,Left Foot,Open Play,Off T,Normal,,,,True,,,119.0,19.9,120.0,36.9,3.7
shot,c4dcf89a-9394-4064-add5-2e7202e7edf6,169,1,00:03:20.753,3,20,7,Levante,Regular Play,,Levante,Emmanuel Okyere Boateng,Center Forward,0.099044,True,0.027896488,dd63ca26-839a-47a0-87be-092ef359f319,Head,Open Play,Blocked,Normal,,,,,,,108.1,45.1,108.8,44.9,
shot,bbd8f7c4-264f-4328-b584-e54d45d4ca0e,448,1,00:11:37.896,11,37,23,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.97219,,0.045143887,cda3ba48-8d52-4260-a36a-60fbfdfd964a,Left Foot,Open Play,Goal,Volley,True,,,,,,104.7,33.1,120.0,43.4,0.6
shot,e757d6cf-1021-4360-9842-ad5f7432c901,533,1,00:13:48.016,13,48,26,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,0.736531,,0.21814774,cf371f70-3d97-40f0-aaef-86a407d806b4,Left Foot,Open Play,Saved,Normal,,,,,,,110.7,36.1,117.4,37.9,0.9
shot,29f66473-4edd-401d-8061-15c72d726adf,536,1,00:13:49.861,13,49,26,Barcelona,From Throw In,,Barcelona,Ousmane Dembélé,Right Midfield,0.270538,,0.11190887,,Right Foot,Open Play,Blocked,Normal,True,,,,,,110.8,52.9,115.2,47.9,
shot,2ff691f9-a14f-463d-bace-80cc13ca4af6,618,1,00:15:14.545,15,14,29,Levante,Regular Play,,Levante,Jefferson Andrés Lerma Solís,Right Center Midfield,1.432377,,0.1369171,e90ad756-48ba-4c5d-a8c7-383f8e6072fd,Left Foot,Open Play,Off T,Normal,True,,,,,,103.3,34.7,120.0,50.0,0.2
shot,57930537-0ee1-4c72-a5da-821c2d91c58c,755,1,00:18:21.526,18,21,35,Levante,From Throw In,,Levante,Iván López Álvarez,Left Midfield,0.10708,True,0.075483404,,Right Foot,Open Play,Blocked,Normal,,,,,,,99.1,35.4,102.3,36.3,
shot,cb4cf94b-2ed4-46e4-b0a6-b100e844c8dc,1002,1,00:24:38.666,24,38,48,Barcelona,Regular Play,,Barcelona,Ousmane Dembélé,Right Midfield,1.277967,,0.06812476,84a5756d-c28b-44ae-876b-8ec73d398f55,Right Foot,Open Play,Saved,Normal,,,,,,,101.5,48.7,117.5,40.2,0.3
shot,cf1cc0aa-356b-4b35-945c-5470831818e2,1006,1,00:24:41.058,24,41,48,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,1.415173,True,0.066566125,,Left Foot,Open Play,Off T,Normal,True,,,,,,114.8,29.3,120.0,36.4,3.4
shot,f547d0da-2191-435e-bfe9-a5184d30b18c,1222,1,00:31:51.525,31,51,64,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,1.606718,,0.07702063,,Left Foot,Free Kick,Off T,Normal,,,,,,,95.8,47.9,120.0,36.2,3.5
shot,eee5d673-07a7-4ff2-89ed-640f1229f454,1386,1,00:37:11.421,37,11,73,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,1.396184,,0.060641322,37b3f942-3f47-446c-a3af-4fea7de59817,Right Foot,Open Play,Goal,Half Volley,,,,,,,107.2,49.3,120.0,37.3,2.3
