event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,74324aa9-aa60-44e8-a4e9-30a897643e2f,134,1,00:02:10.051,2,10,5,Deportivo La Coruna,Regular Play,,Deportivo La Coruna,Cristian Hidalgo González,Right Wing,1.30329,,0.018053513,caa75890-5079-4cee-b258-dca248ad5e80,Right Foot,Open Play,Goal,Normal,,,,,,,92.2,58.9,120.0,36.9,1.3
shot,bb92e0be-7e81-4cfc-8eb4-ad3541ad1d15,498,1,00:09:46.519,9,46,24,Barcelona,From Free Kick,,Barcelona,"Samuel Eto""o Fils",Center Forward,1.090673,,0.01451333,0f797557-da44-4b83-a782-3b17cc53178c,Right Foot,Open Play,Saved,Normal,,,,,,,86.0,36.5,117.5,38.6,0.5
shot,f78065a4-0425-4e0d-a2af-f907bdf4790f,749,1,00:15:27.993,15,27,44,Deportivo La Coruna,Regular Play,,Deportivo La Coruna,José Andrés Guardado Hernández,Left Wing,1.353605,,0.014366724,3af52b36-232f-4698-b392-89bd93dde529,Left Foot,Open Play,Saved,Normal,,,,,,,83.2,31.4,119.2,37.5,0.2
shot,d24a3a1d-48f7-4340-9f0a-5c10cf2dc3b8,850,1,00:18:18.675,18,18,55,Deportivo La Coruna,Regular Play,,Deportivo La Coruna,Filipe Luís Kasmirski,Left Back,1.181461,,0.014246038,bff44b87-40de-4297-8c94-f44aeb857f1d,Left Foot,Open Play,Saved,Normal,,,,,,,88.7,24.7,117.7,37.9,0.4
shot,96111bcf-aa91-45b8-a8ac-bf6d3b7db53a,998,1,00:22:03.878,22,3,67,Barcelona,From Free Kick,,Barcelona,Ronaldo de Assis Moreira,Left Wing,1.117742,,0.029724723,,Right Foot,Free Kick,Saved,Normal,,,,,,,99.3,18.9,118.7,42.0,1.6
shot,f0f00874-0dbf-4963-bc57-31d85439d3fc,1002,1,00:22:07.774,22,7,67,Barcelona,From Free Kick,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.446742,,0.09125339,,Right Foot,Open Play,Saved,Normal,,,,,,,117.1,47.1,118.0,45.3,0.3
shot,1a617459-9a7b-4e73-982d-b2dccdcaccdd,1005,1,00:22:09.032,22,9,67,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.303616,,0.056511234,,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,117.9,51.3,118.1,46.4,
shot,f3e0fb09-9703-44b4-b7dd-5240b374e25a,1010,1,00:22:11.053,22,11,67,Barcelona,From Free Kick,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.420357,,0.13981533,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,110.2,42.8,111.4,42.4,
shot,e2aa7d3b-44d1-42b2-9bfc-516d3d1fdf71,1115,1,00:24:00.126,24,0,69,Deportivo La Coruna,Regular Play,,Deportivo La Coruna,Francisco Jiménez Tejada,Center Forward,0.797814,,0.3941776,,Head,Open Play,Off T,Normal,,,,True,,,112.1,42.2,120.0,38.2,3.5
shot,bc274609-e140-4c90-951a-fe79b9e73617,1158,1,00:24:47.607,24,47,70,Barcelona,From Goal Kick,,Barcelona,Gianluca Zambrotta,Right Back,1.929444,,0.014027705,6330aa1a-2896-47be-857b-cd69862b394d,Left Foot,Open Play,Off T,Half Volley,,,,,,,99.5,60.2,120.0,45.8,0.2
shot,5b8cb0b8-d802-4100-8a42-6d272c698b0d,1229,1,00:26:55.717,26,55,75,Barcelona,From Corner,,Barcelona,Gabriel Alejandro Milito,Left Center Back,0.870647,True,0.033862658,3d6befa4-839a-4712-ab85-5347e99c2018,Head,Open Play,Saved,Normal,,,,,,,110.2,43.2,118.8,39.9,1.6
shot,0f3adc01-150b-4cf1-87d7-df287711cc7a,1521,1,00:34:41.235,34,41,91,Barcelona,From Free Kick,,Barcelona,Ronaldo de Assis Moreira,Left Wing,0.380752,,0.022550818,,Right Foot,Free Kick,Blocked,Normal,,,,,,,87.8,32.3,97.4,33.6,
shot,0419ab07-b5ac-4ca2-b97c-85989fd6540f,1729,1,00:39:03.411,39,3,100,Barcelona,Regular Play,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.59485,True,0.08857851,3d9b3bda-7174-4a7b-a7c3-f0df7d7d0cf4,Left Foot,Open Play,Blocked,Normal,,,,,,,102.9,43.8,104.4,43.4,
shot,b96af3f2-66c5-4ab9-baf4-51cfac8efb48,1742,1,00:40:06.069,40,6,101,Barcelona,Other,,Barcelona,Ronaldo de Assis Moreira,Left Wing,0.466125,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,107.8,39.8,120.0,43.5,0.2
shot,57dbaad2-410b-451f-b34c-90bb6f125b43,1871,1,00:43:59.952,43,59,109,Barcelona,From Corner,,Barcelona,Carles Puyol i Saforcada,Right Center Back,1.883881,True,0.04727464,16ff6e91-abcd-4a55-b5cf-73bec3b3dd1b,Head,Open Play,Saved,Normal,,,,,,,111.5,41.2,118.4,39.5,1.4
shot,62582b95-f162-4eab-9a63-db3262f40712,1947,1,00:45:34.280,45,34,114,Deportivo La Coruna,Regular Play,,Deportivo La Coruna,Francisco Jiménez Tejada,Center Forward,1.218607,True,0.036998224,5f3aeb97-cb4f-4f5c-beaf-47eb70529ca7,Head,Open Play,Off T,Normal,,,,,,,109.8,47.9,120.0,53.1,0.2
shot,a70b4e99-d5d6-4a28-893e-8e2aa46332d7,2064,2,00:01:36.789,46,36,119,Barcelona,Regular Play,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.488933,,0.13756487,720a9a1a-8ff5-46f7-9578-2a71aa731126,Right Foot,Open Play,Saved,Normal,True,,,,,,110.8,52.5,112.4,50.6,0.2
