event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,1fcda1a4-23c9-42df-8153-6c6142fcc3c7,387,1,00:06:33.123,6,33,17,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,1.188,,0.039926484,8a2fe20c-4e50-4a02-b518-a94ffd7bbc88,Left Foot,Open Play,Off T,Normal,,,,,,,103.3,51.7,120.0,35.2,3.4
shot,49d0d4eb-42d7-41a1-ba54-d3241f638c6d,574,1,00:10:06.296,10,6,26,Barcelona,Regular Play,,Barcelona,Ousmane Dembélé,Right Wing,0.678,,0.051363792,dbe1b5a2-ca76-4869-bcc2-6a025ae56c01,Left Foot,Open Play,Saved,Normal,,,,,,,100.0,50.3,115.6,39.9,0.2
shot,e5af85bf-bee4-4c27-95fa-8c403a8639a8,578,1,00:10:08.219,10,8,26,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Left Wing,0.238,,0.6736754,,Right Foot,Open Play,Goal,Normal,,,,True,,,114.0,37.0,120.0,37.8,1.3
shot,558d0a21-7e88-4941-8a61-f5017c2152f0,698,1,00:13:27.300,13,27,30,Villarreal,From Free Kick,,Villarreal,Pablo Fornals Malla,Right Center Forward,0.636,,0.03335415,d40b5045-da61-4818-b3ca-da32f1eb22e9,Right Foot,Open Play,Saved,Normal,,,,,,,103.1,27.9,118.8,36.0,1.5
shot,75aa4fa2-c6ab-4a2f-bcb8-3025b7397700,773,1,00:15:46.225,15,46,32,Barcelona,From Goal Kick,,Barcelona,José Paulo Bezzera Maciel Júnior,Right Center Midfield,0.366,,0.8830007,5a0acdbb-290c-4959-9eb9-8afdf9cba2d5,Right Foot,Open Play,Goal,Normal,,,,True,True,,116.7,42.9,120.0,41.3,0.2
shot,95ed07b4-a35f-41ea-9f3b-c9f260e5c558,922,1,00:19:35.613,19,35,40,Barcelona,From Free Kick,,Barcelona,Philippe Coutinho Correia,Left Wing,0.58,,0.016609838,,Right Foot,Open Play,Blocked,Volley,True,,,,,,93.8,35.9,105.3,38.1,
shot,fb6f5006-f1bc-477e-bca1-2c9354f6eab9,1089,1,00:21:51.472,21,51,45,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,1.498,,0.0312739,,Left Foot,Open Play,Off T,Half Volley,True,,,,,,99.7,26.7,120.0,48.7,0.1
shot,30bc5d8c-e362-41a8-8335-47dde89e893e,1299,1,00:26:38.662,26,38,54,Barcelona,From Corner,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.263,,0.022872645,,Left Foot,Open Play,Blocked,Volley,True,,,,,,100.9,34.3,104.5,34.9,
shot,1ad28ed9-b9db-45fb-8fb9-79748077887a,1394,1,00:28:34.487,28,34,58,Barcelona,From Corner,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,0.731,,0.066510595,cbb55b51-86f7-4cf4-9ffd-018a9f565e64,Head,Open Play,Wayward,Normal,,,,,,,113.0,48.6,113.7,36.7,
shot,b2de32a1-20a0-4340-91ef-a8617708fb92,1535,1,00:32:18.596,32,18,64,Villarreal,Regular Play,,Villarreal,Samuel Castillejo Azuaga,Right Midfield,0.326,,0.02066637,dd4e1f07-ca4b-4d29-ba64-9a0cb854c787,Left Foot,Open Play,Blocked,Normal,,,,,,,105.6,57.1,106.8,55.9,
shot,d2dc531e-80b0-47e8-8d48-dac3606ccc07,1916,1,00:40:20.012,40,20,79,Villarreal,Regular Play,,Villarreal,Jaume Vicent Costa Jordá,Left Back,0.294,,0.04873144,,Left Foot,Open Play,Saved,Normal,True,,,,,,113.4,28.3,118.7,36.3,0.2
shot,d851a64a-275f-4099-8d6f-0dc6b536554f,1920,1,00:40:22.139,40,22,79,Villarreal,Regular Play,,Villarreal,Samuel Castillejo Azuaga,Right Midfield,0.387,,0.05498083,,Left Foot,Open Play,Blocked,Normal,,,,,,,105.1,42.0,107.2,41.6,
shot,888fd32c-3ec6-4b58-bc7e-cc041d0f5598,2088,1,00:43:25.971,43,25,88,Villarreal,Regular Play,,Villarreal,Pablo Fornals Malla,Right Center Forward,1.319,,0.025049364,63ae9acd-af21-4f6e-baec-57f3cf777ffc,Right Foot,Open Play,Saved,Normal,,,,,,,95.0,25.8,117.8,40.0,0.5
shot,7f8ffcb0-8e3a-455e-8782-a0c19fa4115c,2112,1,00:44:25.674,44,25,92,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.795,,0.33055145,281e11d4-5c13-4d91-ac85-cf52ba7f2971,Left Foot,Open Play,Goal,Volley,True,,,,,,115.2,33.1,120.0,43.2,0.5
shot,93bd675c-912c-4ba1-bf9d-aad91e70d676,2286,2,00:02:50.072,47,50,99,Villarreal,Regular Play,,Villarreal,Samuel Castillejo Azuaga,Right Midfield,1.226,,0.022012772,,Left Foot,Open Play,Off T,Normal,,,,,,,97.5,55.0,120.0,34.6,0.9
shot,58e1b116-f017-49e7-bc0d-cee2bed24c10,2473,2,00:06:43.042,51,43,107,Villarreal,From Counter,,Villarreal,Carlos Arturo Bacca Ahumada,Right Center Forward,0.924,,0.04679894,62f297bc-5a7a-4b64-a334-607a56cfe52a,Right Foot,Open Play,Off T,Half Volley,,,,,,,104.0,42.0,120.0,34.9,2.0
shot,f2f3f4e2-415b-40b9-b8e2-73bcd8887042,2553,2,00:08:20.606,53,20,109,Villarreal,Regular Play,,Villarreal,Pablo Fornals Malla,Left Midfield,0.272,,0.07630701,49645d11-fd4b-493c-aa5d-e29cda3e2be8,Right Foot,Open Play,Blocked,Normal,,,,,,,103.7,34.8,109.4,39.9,
shot,de32973b-f7c0-42ac-8245-e9d0d53e05be,2556,2,00:08:21.006,53,21,109,Villarreal,Regular Play,,Villarreal,Nicola Sansone,Left Center Forward,1.011,,0.31567907,,Other,Open Play,Goal,Normal,,,True,,,,109.8,40.6,120.0,37.7,0.7
shot,691cd936-492d-4d1c-adc5-590e5cca2d14,2767,2,00:13:29.390,58,29,119,Barcelona,From Corner,,Barcelona,Philippe Coutinho Correia,Left Wing,1.047,,0.033209264,3295e55b-96a0-413a-b2b6-5d86c99669c5,Right Foot,Open Play,Blocked,Half Volley,,,,,,,101.5,31.4,103.0,32.1,
shot,321ff206-a647-4ee7-b69b-8b2f9798f33d,2801,2,00:14:21.976,59,21,122,Villarreal,Regular Play,,Villarreal,Carlos Arturo Bacca Ahumada,Right Center Forward,0.266,,0.0355059,3b07ced8-8ad9-41a2-bea5-e697652fe48d,Right Foot,Open Play,Blocked,Normal,,,,,,,95.7,46.4,98.7,45.9,
