event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,2610c3b6-ce0b-4446-81b7-3bb26d519cba,257,1,00:06:14.681,6,14,21,Barcelona,Regular Play,,Barcelona,Ronaldo de Assis Moreira,Left Wing,0.942014,,0.0412966,4181c923-e5d5-4548-b284-274d1d5e10fd,Right Foot,Open Play,Saved,Normal,,,,,,,101.4,24.7,116.5,40.1,0.9
shot,632e5439-7871-44f3-b1da-1c363b8754cc,262,1,00:06:17.322,6,17,21,Barcelona,Regular Play,,Barcelona,Anderson Luís de Souza,Right Center Midfield,0.5664,True,0.14158341,,Right Foot,Open Play,Blocked,Normal,,,,,,,113.5,45.8,114.3,45.4,
shot,a34b9fcd-bf89-4fab-b7df-55da74d75dbc,267,1,00:06:20.077,6,20,21,Barcelona,Regular Play,,Barcelona,"Samuel Eto""o Fils",Center Forward,1.078882,,0.21923949,e59b2bb8-da8d-4a51-82a9-50e746ddb4e6,Right Foot,Open Play,Off T,Normal,True,,,,,,114.1,43.9,120.0,42.4,6.4
shot,fd99c879-5068-4661-b377-63c8c4a35839,335,1,00:08:04.859,8,4,26,Levante,From Counter,,Levante,Vladimir Manchev,Center Forward,0.5506,,0.63684374,8d6ae7f3-0443-4ef2-84e3-7a0898c98776,Right Foot,Open Play,Blocked,Normal,,,,,,,108.3,49.7,115.8,42.8,
shot,5a59f099-c161-47cb-9010-b7400eeee191,421,1,00:10:19.651,10,19,32,Barcelona,Regular Play,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.9375,True,0.14317988,d5faa885-0e97-4a47-a110-847a8cebc144,Right Foot,Open Play,Off T,Normal,True,,,,,,104.9,35.9,120.0,38.5,5.6
shot,bc0f5c3b-ba04-4318-ae6e-0c06589bc742,761,1,00:19:25.631,19,25,51,Barcelona,From Free Kick,,Barcelona,Anderson Luís de Souza,Right Center Midfield,1.19482,,0.30272263,27703c1c-b977-4ee9-afed-0936be2090f7,Right Foot,Open Play,Off T,Volley,True,,,,,,100.1,35.2,120.0,25.5,0.1
shot,a05eaff3-ce2a-4d40-9cb0-a7ffb97f05dd,1047,1,00:32:04.252,32,4,65,Barcelona,From Free Kick,,Barcelona,Anderson Luís de Souza,Right Center Midfield,0.5684,,0.0200858,,Right Foot,Free Kick,Goal,Normal,,,,,,True,83.0,34.1,120.0,39.3,0.9
shot,d15db9aa-fc5e-4445-a356-55282cd282eb,1124,1,00:34:12.383,34,12,70,Levante,Regular Play,,Levante,Vladimir Manchev,Center Forward,1.154373,,0.41833436,78d057e4-b955-42c8-91c1-472620af0b78,Left Foot,Open Play,Off T,Normal,,,,,,,106.8,36.8,120.0,48.8,0.1
shot,fca5ec19-3e8f-4f27-a99d-f8ad0ba2fd15,1155,1,00:35:51.190,35,51,73,Barcelona,From Free Kick,,Barcelona,Anderson Luís de Souza,Right Center Midfield,1.3797,True,0.013469594,4e2b6252-8573-4a76-ae98-5eaa8bc3c090,Right Foot,Open Play,Saved,Normal,,,,,,,91.2,20.1,118.4,37.9,1.3
shot,4d1bfd7c-1ae3-4d51-b6dd-27c8b27dadfa,1516,1,00:47:34.707,47,34,104,Levante,Regular Play,,Levante,Felix Dja Ettien Yohou,Right Wing,0.5562,True,0.028298665,3b2e6270-d59c-4a3d-8d17-9c561180d014,Head,Open Play,Off T,Normal,,,,,,,111.7,50.0,120.0,45.3,0.9
