event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,5aaf2054-a1c2-44a4-bce1-44f0aad0537d,190,1,00:04:09.390,4,9,9,Barcelona,From Free Kick,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,0.573752,True,0.038562648,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,98.3,36.4,115.1,36.4,
shot,83a169f7-9ee3-4b48-afee-6e066c3cfe4b,522,1,00:09:47.865,9,47,19,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.357776,,0.026493408,dbf28f3f-9491-49e6-99de-c41fea8de451,Left Foot,Open Play,Saved,Normal,,,,,,,99.0,27.5,116.4,41.0,2.3
shot,3bd3a0e7-d6f0-4dab-b3d9-a79c03aea887,601,1,00:11:28.844,11,28,27,Athletic Bilbao,Regular Play,,Athletic Bilbao,Íñigo Lekue Martínez,Right Wing,0.167984,,0.04209433,111de951-a746-402e-b527-ea4e70e99d1a,Left Foot,Open Play,Blocked,Normal,,,,,,,102.4,55.1,106.8,51.2,
shot,c3015f44-61ea-4d0e-9b4c-4c361e26c12b,605,1,00:11:32.351,11,32,27,Athletic Bilbao,Regular Play,,Athletic Bilbao,Mikel Balenziaga Oruesagasti,Left Back,1.032576,,0.026391609,,Left Foot,Open Play,Off T,Normal,True,,,,,,93.4,27.6,120.0,49.4,4.6
shot,8909bd88-04fe-41f1-be90-360f735448f0,680,1,00:12:42.404,12,42,29,Athletic Bilbao,Regular Play,,Athletic Bilbao,Iñaki Williams Arthuer,Center Forward,0.898102,,0.13978401,5462dbe6-36ed-4599-8539-10956e4d49ec,Right Foot,Open Play,Off T,Normal,,,,,,,102.4,54.9,120.0,44.5,0.3
shot,284bed70-86bd-4f92-98f0-8b042f15780e,758,1,00:14:01.422,14,1,31,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.703854,,0.06813821,858a9f8f-3e2d-424b-85aa-1745abc4a9cc,Right Foot,Open Play,Saved,Normal,,,,,,,96.0,34.6,115.9,40.1,0.0
shot,74fbe77a-1d7d-46fb-b333-d0d483813f1e,780,1,00:14:38.882,14,38,33,Barcelona,From Keeper,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.764129,,0.08795256,54b66196-ec4b-4eac-ad2a-f98a4fdbc390,Right Foot,Open Play,Off T,Normal,,,,,,,107.8,54.3,120.0,27.6,0.2
shot,184aaaf6-bf28-4561-90ba-1f37cea2739c,964,1,00:20:42.008,20,42,51,Athletic Bilbao,From Free Kick,,Athletic Bilbao,Yeray Álvarez López,Left Center Back,0.361872,True,0.07901209,9485b772-e850-4baf-ae41-37f27025075f,Head,Open Play,Off T,Normal,,,,True,,,113.7,35.8,120.0,33.4,4.5
shot,c3758752-7245-4ef8-afa8-8d04492c38d4,1054,1,00:22:33.655,22,33,54,Athletic Bilbao,Regular Play,,Athletic Bilbao,Iñaki Williams Arthuer,Center Forward,0.636384,,0.3201621,753687f8-ccd3-484e-a3d6-c7b334ffa7ab,Right Foot,Open Play,Wayward,Normal,True,,,,,,108.2,39.5,108.8,45.0,
shot,23b9c737-6735-45ed-ae38-18415e7cc8a3,1157,1,00:24:47.565,24,47,58,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.151103,,0.047246084,c3be40c5-7cb6-48b8-80c8-25bd4bda08e8,Left Foot,Open Play,Blocked,Half Volley,,,,,,,102.9,40.5,104.9,40.6,
shot,b3e20c8e-489d-4cde-9131-b9edfb103e3c,1284,1,00:27:53.596,27,53,64,Barcelona,From Throw In,,Barcelona,Nélson Cabral Semedo,Right Back,2.879154,,0.027514765,7176ffec-cb53-4e9e-b6c6-65f070dc8060,Right Foot,Open Play,Off T,Normal,,,,,,,100.3,54.5,120.0,7.1,0.2
shot,abd1e42d-b21f-48c8-9c4e-6ae4f82398c0,1359,1,00:32:37.806,32,37,71,Athletic Bilbao,From Throw In,,Athletic Bilbao,Unai López Cabrera,Right Defensive Midfield,0.036756,True,0.015507869,,Right Foot,Open Play,Blocked,Normal,True,,,,,,90.4,35.2,90.8,35.3,
shot,fb64ac03-52e5-463e-b8da-a102cc7e5d86,1912,1,00:43:20.553,43,20,94,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.048244,,0.03465779,8b8e9a55-20cc-4a42-9a9c-2ad7c5cebf1c,Left Foot,Open Play,Off T,Normal,,,,,,,96.3,31.0,120.0,34.5,4.2
shot,95297c1f-4125-4da3-938b-533d69cd59bb,2502,2,00:08:32.145,53,32,116,Barcelona,Regular Play,,Barcelona,Antoine Griezmann,Left Wing,0.185206,,0.20364721,8f2d379b-4ea4-46d0-a600-96e5d365167f,Left Foot,Open Play,Saved,Half Volley,,,,,,,109.1,28.4,111.8,30.7,1.3
shot,d654d685-71e1-4209-8f9e-9fe7223a56e4,2936,2,00:19:30.913,64,30,129,Barcelona,From Corner,,Barcelona,Anssumane Fati,Left Wing,0.82148,True,0.11448588,a62878f4-bdd8-43c6-9093-df9cf1e308fc,Head,Open Play,Off T,Normal,,,,True,,,112.3,39.9,120.0,44.0,3.7
shot,60fd512e-25ec-488d-b083-96630dc0c9bf,3235,2,00:25:47.902,70,47,137,Barcelona,From Keeper,,Barcelona,Ivan Rakitić,Center Defensive Midfield,0.793016,,0.3264741,,Right Foot,Open Play,Goal,Normal,,,,True,,,109.4,47.1,120.0,36.8,1.4
shot,2b11c4b5-5198-4463-aff9-fa368ab1ef5b,3310,2,00:28:11.835,73,11,139,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.106565,,0.07318225,c0a7c7a4-c323-4ba6-b481-18a17c2b29fe,Right Foot,Open Play,Blocked,Normal,,,,,,,105.9,28.8,108.5,31.2,
