event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,7700dedf-e45b-4cca-8140-987507529e99,1169,1,00:27:50.622,27,50,53,Celta Vigo,From Throw In,,Celta Vigo,Borja Oubiña Meléndez,Left Defensive Midfield,0.3455,,0.19724117,,Right Foot,Open Play,Saved,Volley,True,,,,,,111.2,48.5,117.1,43.7,1.0
shot,229aaac8-0f8c-4206-9239-6b608a7899a3,1175,1,00:28:28.261,28,28,54,Celta Vigo,From Corner,,Celta Vigo,Borja Oubiña Meléndez,Left Defensive Midfield,0.2082,,0.21973269,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,115.0,44.6,116.9,43.8,
shot,2e2d69ba-9c47-49c0-a648-b2776251166c,1273,1,00:32:38.632,32,38,59,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.3084,,0.034819797,,Left Foot,Free Kick,Blocked,Normal,,,,,,,85.2,37.7,96.5,37.6,
shot,6f8c4dee-eeef-419c-bab8-0c1095ef7dd6,1295,1,00:34:29.159,34,29,63,Celta Vigo,From Corner,,Celta Vigo,Borja Oubiña Meléndez,Left Defensive Midfield,0.990968,True,0.14042586,90225aa4-1ba7-45e0-bb0e-1a3c1ba09fdd,Head,Open Play,Off T,Normal,,,,,,,114.6,42.1,120.0,31.4,1.3
shot,eed2d63e-83cf-419a-9db9-d2eec400cbbd,1474,1,00:37:45.779,37,45,71,Celta Vigo,Regular Play,,Celta Vigo,Ignacio Insa Bohigues,Right Defensive Midfield,0.90804,,0.5890832,446019e4-0727-40a5-93a4-f44dba26f160,Left Foot,Open Play,Goal,Normal,True,,,,,,113.0,43.1,120.0,43.4,0.4
shot,0196381b-0237-443d-b31f-d0a870fd52a1,1545,1,00:41:10.943,41,10,76,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.742,,0.14924158,,Left Foot,Free Kick,Saved,Normal,,,,,,,95.7,36.6,119.0,43.1,0.9
shot,5aba8e74-b69b-4e1b-ac27-a4a2a52c1354,1582,1,00:42:37.554,42,37,79,Barcelona,Regular Play,,Barcelona,Cristian Tello Herrera,Left Wing,0.8688,,0.09999305,9781d5d0-997e-4cb7-978c-79d600cc7acc,Right Foot,Open Play,Goal,Normal,,,,,,,106.8,26.8,120.0,43.3,0.3
shot,4f7ed559-a0fe-4ca6-a46a-948ac0b07b94,2144,2,00:11:12.051,56,12,112,Celta Vigo,Regular Play,,Celta Vigo,Chu-Young Park,Center Forward,0.721124,True,0.13516676,401e66ec-8b01-406c-b72c-48e8c8700cef,Right Foot,Open Play,Off T,Normal,True,,,,,,106.6,46.5,120.0,45.1,1.9
shot,349fd1ad-6759-4542-bbb6-c437d96194ad,2514,2,00:20:51.549,65,51,129,Barcelona,From Corner,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.0272,,0.056751154,75563388-2260-4cf6-9071-4f7fee2d3034,Right Foot,Open Play,Blocked,Normal,True,,,,,,109.1,53.4,109.9,52.6,
shot,c56ae14e-eb7a-4949-9d08-0644afe22bc7,2708,2,00:27:12.248,72,12,138,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.6446,,0.22053203,4444ac28-fc30-4e60-8382-71f37565d934,Left Foot,Open Play,Goal,Half Volley,True,,,,,,108.9,39.4,120.0,43.5,0.6
shot,9608a494-ccc0-4c26-bac0-f4a02a56531d,2908,2,00:33:04.599,78,4,150,Barcelona,From Keeper,,Barcelona,Francesc Fàbregas i Soler,Left Center Midfield,0.222,,0.06635275,48bccc73-29b6-40ce-91ff-99e7ffcedca5,Right Foot,Open Play,Blocked,Normal,True,,,,,,100.2,52.1,105.5,49.0,
shot,3e16377b-33d4-45d1-a344-9eb5479cecb0,3360,2,00:42:50.758,87,50,174,Celta Vigo,From Throw In,,Celta Vigo,Borja Oubiña Meléndez,Left Defensive Midfield,0.760622,,0.09006619,6188619d-40d2-4772-8f53-5127a1654194,Head,Open Play,Goal,Diving Header,,,,,,,111.2,32.2,120.0,42.9,1.8
shot,25c026b5-c436-4b51-b271-154c81ca81db,3446,2,00:45:56.842,90,56,179,Celta Vigo,From Corner,,Celta Vigo,Augusto Matías Fernández,Right Midfield,0.3921,,0.009866478,,Left Foot,Open Play,Blocked,Normal,,,,,,,95.9,52.0,105.6,46.3,
