event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,47c2fac2-0998-4aa2-ad54-8dea512732b6,372,1,00:07:24.330,7,24,13,Atlético Madrid,From Corner,,Atlético Madrid,José María Giménez de Vargas,Right Center Back,0.9821,True,0.18778883,1a58331f-28c2-4508-a858-2a272322b426,Head,Open Play,Saved,Normal,,,,,,,116.4,34.0,119.1,40.4,1.4
shot,cfe134a6-de52-431f-b847-017b281ca457,501,1,00:11:17.237,11,17,22,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.644672,True,0.07126942,b1ea8bff-72bb-48a1-b1cd-504d668aca92,Left Foot,Open Play,Saved,Normal,,,,,,,104.5,30.3,118.1,38.7,0.3
shot,4950e3bf-f925-47f6-969c-921605f0bee7,583,1,00:12:45.828,12,45,24,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.556354,,0.12631471,312ba710-d4fe-4e5b-ad4c-4457bdbb04c5,Head,Open Play,Saved,Normal,,,,,,,110.2,38.6,119.2,38.1,1.0
shot,b99aab6a-42af-4bc8-840d-b8234bf9322a,621,1,00:13:44.152,13,44,26,Barcelona,From Throw In,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Center Forward,0.4077,,0.032175023,e9490d12-09cc-4c96-9134-1faa507f8213,Left Foot,Open Play,Blocked,Normal,,,,,,,101.9,53.4,107.7,48.1,
shot,07942e2a-2907-4a4d-a523-be415c0fe9aa,866,1,00:17:44.012,17,44,30,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.943414,,0.043013997,392ec3ec-2b4c-4c9f-9885-889a17a5f0ff,Left Foot,Open Play,Off T,Normal,,,,,,,100.0,31.6,120.0,40.3,3.8
shot,225d9aa4-415a-4345-b1b2-ce9d9e976642,921,1,00:19:09.635,19,9,34,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.0627,,0.055748217,42489149-6deb-4895-9b29-b723dcc5859c,Head,Open Play,Blocked,Normal,,,,,,,108.4,36.8,109.4,36.9,
shot,d956eb3a-e49a-45e2-aad5-625002e938bc,1149,1,00:25:23.724,25,23,48,Atlético Madrid,Regular Play,,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,1.0963,,0.02481956,,Right Foot,Open Play,Off T,Normal,True,,,,,,91.6,45.9,120.0,51.5,0.5
shot,ab07c425-d1b6-42f2-b844-872215d5eddb,1312,1,00:33:02.998,33,2,62,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.8502,,0.047327954,,Left Foot,Free Kick,Post,Normal,,,,,,,109.7,62.7,120.0,43.2,2.9
shot,f5cc704b-c191-4fc0-a5d3-944ecf6db015,1544,1,00:37:37.719,37,37,66,Barcelona,From Throw In,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,1.581458,,0.0093036685,48138d07-12a4-44bb-a684-1d4bc8f524fd,Right Foot,Open Play,Off T,Normal,,,,,,,85.3,40.6,120.0,52.1,1.0
shot,4abfa52f-650e-4c32-b296-351a7137252a,1889,1,00:44:33.713,44,33,76,Barcelona,From Throw In,,Barcelona,Daniel Alves da Silva,Right Back,1.231845,,0.013406163,bec76916-4ec9-4326-bd46-8b09f5b0a63b,Right Foot,Open Play,Saved,Normal,,,,,,,89.1,58.0,119.4,42.1,2.3
shot,1df28d7c-8fce-4b9a-ba0f-d1c6758d8ea5,2003,2,00:01:15.647,46,15,80,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.1131,,0.028513702,,Left Foot,Open Play,Blocked,Normal,True,,,,,,100.4,34.8,103.0,35.0,
