event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,9fd12232-602c-42d7-9bdc-26911a35170e,138,1,00:02:27.838,2,27,10,Barcelona,From Corner,,Barcelona,Gianluca Zambrotta,Right Back,0.212398,,0.019577313,9b79f525-4bf5-40cb-8171-5f9c78bc66d7,Right Foot,Open Play,Blocked,Normal,,,,,,,96.5,56.8,98.7,55.5,
shot,c47b7e56-5271-437d-9445-e1f356d53c86,217,1,00:05:02.928,5,2,16,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.4634,,0.76,,Left Foot,Penalty,Goal,Normal,,,,,,,107.9,40.0,120.0,41.8,0.2
shot,8ce05960-50dd-4032-81f7-2123a54b7ace,350,1,00:07:56.982,7,56,22,Barcelona,Regular Play,,Barcelona,Xavier Hernández Creus,Right Center Midfield,0.924,,0.041294985,761e0ea9-c411-4c52-b8d8-8fe9930d457c,Right Foot,Open Play,Goal,Normal,True,,,,,,97.4,42.7,120.0,38.3,0.7
shot,61e3a21f-3081-4ae6-84f3-99a6ea3e5e3e,545,1,00:12:35.038,12,35,30,Valencia,Regular Play,,Valencia,David Villa Sánchez,Center Forward,1.6734,,0.020267347,8530438f-ffb6-4e1e-bef6-b85adb75ace7,Right Foot,Open Play,Saved,Normal,,,,,,,86.0,34.0,119.3,40.4,1.3
shot,da573b7d-0df8-4525-a1eb-75456e4a52ae,615,1,00:13:56.338,13,56,38,Barcelona,Regular Play,,Barcelona,Thierry Henry,Left Wing,0.607051,,0.26532558,,Left Foot,Open Play,Goal,Normal,True,,,,,,113.3,31.7,120.0,41.9,0.2
shot,e0565272-f230-4899-a4af-ff15b61dab23,931,1,00:21:43.916,21,43,54,Valencia,From Corner,,Valencia,Carlos Marchena López,Left Center Midfield,0.613433,True,0.018498458,07b0efb2-e862-48df-b329-5de95ae4977e,Head,Open Play,Wayward,Normal,,,,,,,109.6,40.0,119.1,31.5,
shot,7e2cc82c-acc7-41ff-853e-f2e8ae91c3b8,1158,1,00:27:49.155,27,49,69,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.1721,,0.029348591,f2da4ea2-9bdc-484d-84c4-4958fe88bfa5,Left Foot,Open Play,Blocked,Normal,,,,,,,95.2,33.4,97.8,33.9,
shot,31676f47-aa2e-4aa1-b672-66dcd6a6a160,1260,1,00:29:35.391,29,35,71,Barcelona,From Throw In,,Barcelona,Thierry Henry,Left Wing,0.422703,,0.2731772,52ec79c3-5e75-4d5f-9be2-abc21cec3a8a,Right Foot,Open Play,Saved,Normal,True,,,,,,107.0,48.6,113.2,45.7,0.2
shot,5139c4f4-b5b8-4fef-b581-d38784040619,1367,1,00:31:29.986,31,29,75,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.2601,,0.14964816,bef61f87-b3fe-49e1-9e9b-b710a82ac5f6,Left Foot,Open Play,Saved,Normal,,,,,,,113.6,47.7,115.0,46.2,0.5
shot,2126b282-deaa-4d75-9ac4-cb62d4307f0b,1575,1,00:36:05.483,36,5,85,Barcelona,From Free Kick,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.047845,,0.052278396,6a66fc4e-8cd7-439d-8698-82b8797358a9,Left Foot,Open Play,Saved,Normal,,,,True,,,118.4,29.6,118.8,33.2,0.6
