event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,18dfc984-042f-45ff-8f24-0fd92e549655,525,1,00:09:03.260,9,3,18,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Wing,0.2826,True,0.1431791,7654de48-25a2-4331-a3fc-e1b8d94c3cfb,Right Foot,Open Play,Saved,Normal,True,,,,,,111.3,45.0,118.0,42.4,0.6
shot,e54ed060-4728-4951-bacb-ef11e3419a08,776,1,00:14:32.883,14,32,28,Sevilla,Regular Play,,Sevilla,Emiliano Daniel Armenteros,Left Wing,1.623245,True,0.035333227,c66d1fff-8d60-4f39-88f6-01d5f0f35250,Left Foot,Open Play,Off T,Half Volley,,,,,,,81.2,6.7,120.0,34.8,0.9
shot,425e7208-5731-4bcc-84ae-0154d7bcb542,981,1,00:19:40.233,19,40,41,Sevilla,Regular Play,,Sevilla,Jesús Navas González,Right Wing,0.697166,,0.0810724,,Right Foot,Open Play,Saved,Normal,,,,,,,105.7,30.2,119.1,36.2,2.4
shot,45509fa4-6702-4261-bc0a-139a2b8e187a,1183,1,00:24:57.869,24,57,53,Barcelona,From Throw In,,Barcelona,Daniel Alves da Silva,Right Back,0.5977,,0.013961419,65a5cd02-0bf1-4670-a0e5-a4287e80f42d,Right Foot,Open Play,Blocked,Normal,,,,,,,83.2,40.0,101.7,37.4,
shot,6daa851d-04db-4076-bd12-f726e2f4a4c0,1319,1,00:27:21.489,27,21,59,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Wing,0.0712,,0.062155798,5574101b-947d-4038-bcbd-3eee662ff45f,Right Foot,Open Play,Blocked,Normal,True,,,,,,108.1,28.7,108.9,29.2,
shot,b2ab9260-7ab0-42c3-9f09-4853176d413d,1324,1,00:27:51.442,27,51,60,Barcelona,From Corner,,Barcelona,Daniel Alves da Silva,Right Back,0.0812,,0.011390663,2dc8d4df-7803-4197-96ec-aa36e06b7bca,Right Foot,Open Play,Blocked,Volley,True,,,,,,90.3,51.5,92.9,50.9,
shot,d2c6c386-f898-4bed-acc4-e6dc2c9f6c15,1486,1,00:31:41.893,31,41,69,Sevilla,Regular Play,,Sevilla,Manuel del Moral Fernández,Center Forward,1.121669,True,0.019294877,2ef2acb5-f883-4ac5-a637-82d83a2919a4,Head,Open Play,Saved,Normal,,,,,,,108.4,29.6,118.7,39.3,1.1
shot,18708d6a-6800-485e-bd33-e58de4eb0520,1738,1,00:36:30.899,36,30,84,Barcelona,Regular Play,,Barcelona,Seydou Kéita,Center Defensive Midfield,0.2614,,0.009936925,,Left Foot,Open Play,Blocked,Normal,,,,,,,86.5,42.5,95.5,40.8,
shot,df82bf4e-128b-4712-a280-23d3654849d8,1837,1,00:39:13.650,39,13,90,Barcelona,Regular Play,,Barcelona,David Villa Sánchez,Right Wing,0.3621,True,0.20463763,7f6f004e-efc2-465e-a421-8d3e7be44ed8,Left Foot,Open Play,Saved,Half Volley,True,,,,,,107.7,37.9,116.3,39.1,0.6
shot,b08b6500-6033-4c30-9756-fb5397fb728d,1933,1,00:41:41.641,41,41,96,Barcelona,From Free Kick,,Barcelona,Thiago Alcântara do Nascimento,Right Center Midfield,1.538001,,0.016329387,3e27ee46-f296-4571-aa8f-d3c637c54464,Right Foot,Open Play,Off T,Normal,,,,,,,84.9,39.8,120.0,45.1,5.5
shot,15518c1f-babd-4d90-94f4-49b5f48bcc0c,2241,2,00:01:43.176,46,43,106,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.203,,0.06753519,fc058e85-3131-4486-838a-d6c69eda8541,Right Foot,Open Play,Blocked,Normal,True,,,,,,103.4,51.7,105.6,50.9,
shot,20ab55c3-9dc1-4983-8f33-2e76e4f0ed7a,2267,2,00:03:08.035,48,8,107,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,1.475498,,0.029075002,,Left Foot,Free Kick,Off T,Normal,,,,,,,86.4,39.5,120.0,43.4,3.5
shot,55effe11-aa84-4b51-af61-8cf1a3063ebf,2402,2,00:05:23.342,50,23,110,Sevilla,Regular Play,,Sevilla,Piotr Trochowski,Center Attacking Midfield,1.411267,True,0.01874735,1b421140-a4b3-4379-abe5-014d50d31e1d,Left Foot,Open Play,Off T,Normal,,,,,,,88.1,41.4,120.0,45.5,5.4
shot,8bd38684-b82a-4b2d-aff5-bb3f0596b1d6,2546,2,00:08:01.485,53,1,114,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Wing,0.7537,,0.056461688,,Right Foot,Open Play,Saved,Normal,True,,,,,,98.0,38.2,118.7,37.2,0.2
