event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,52b82091-2d7e-4388-b8ac-b3eec884dd21,274,1,00:04:48.969,4,48,8,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.3187,,0.13242981,f843932a-d1ba-4717-9052-708cb6c1dfb8,Left Foot,Open Play,Blocked,Normal,,,,,,,103.6,47.8,108.2,44.9,
shot,e2edce9e-0c25-49b6-af38-818c45eef2df,295,1,00:05:05.366,5,5,8,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.3555,,0.8926383,8e3402f4-30e0-46aa-a6d8-30930cd6fbee,Right Foot,Open Play,Goal,Half Volley,True,,,,True,,116.2,40.2,120.0,42.6,0.6
shot,b3fe1192-c6ac-44ce-878c-8b441edce3c1,634,1,00:12:25.495,12,25,18,Barcelona,Regular Play,,Barcelona,Adriano Correia Claro,Right Back,0.970483,True,0.016562503,55a2bfd9-2219-4e41-b075-9c44f3ac67fe,Left Foot,Open Play,Saved,Normal,,,,,,,93.6,59.1,116.4,41.2,1.9
shot,93b09fc0-0f00-4028-8962-7f1fa3be7ac4,720,1,00:14:18.691,14,18,22,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.2062,,0.2720763,1116bdb2-1c35-474b-99a0-4d2fde250131,Left Foot,Open Play,Off T,Normal,True,,,,,,116.4,33.8,120.0,35.8,0.9
shot,c828a34e-e0e2-4adb-a70a-de8d6223541c,740,1,00:15:06.670,15,6,24,Barcelona,From Counter,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.3271,,0.5216607,f826c392-a7db-436d-8d9f-12a8fb786bc5,Left Foot,Open Play,Saved,Normal,,,,True,,,107.2,42.0,113.5,40.9,0.4
shot,b8850479-810f-4349-8815-1573fd19e742,955,1,00:20:36.760,20,36,44,Celta Vigo,From Free Kick,,Celta Vigo,Fabián Ariel Orellana Valenzuela,Left Wing,0.812464,,0.047684312,,Right Foot,Free Kick,Saved,Normal,,,,,,,100.6,24.3,120.0,38.2,2.2
shot,4eb1bbe8-a79e-4f31-9328-5e6dbfb6b409,1124,1,00:29:17.793,29,17,55,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.5286,True,0.5606054,a82e4038-3d35-48f6-b2c6-79e7d10b1a3f,Right Foot,Open Play,Goal,Normal,,,,True,,,113.3,47.7,120.0,42.9,0.5
shot,cd9fbc3b-d8a1-44cd-8eb3-6348cbc088ad,1295,1,00:33:06.828,33,6,63,Celta Vigo,From Throw In,,Celta Vigo,Fabián Ariel Orellana Valenzuela,Left Wing,0.8655,True,0.016559923,d28c802e-0b52-4307-b255-52cf5853b0d9,Right Foot,Open Play,Saved,Normal,,,,,,,107.1,20.3,119.2,37.3,0.5
shot,b7a8cb1a-1d5e-4894-83cc-64ce2b2e12c9,1541,1,00:37:03.164,37,3,77,Barcelona,Regular Play,,Barcelona,Alexis Alejandro Sánchez Sánchez,Right Wing,0.2218,,0.027203402,,Right Foot,Open Play,Blocked,Normal,,,,,,,103.9,55.3,105.3,53.7,
shot,abd82fd3-85b5-4be0-9cc6-21931e7d84b5,1935,1,00:44:31.034,44,31,92,Barcelona,From Throw In,,Barcelona,Alexis Alejandro Sánchez Sánchez,Right Wing,0.8516,,0.03646821,66bd18ac-0be2-42c1-b2c1-9beabd59b245,Right Foot,Open Play,Off T,Normal,,,,,,,99.4,52.0,120.0,44.5,0.5
shot,eac15391-5968-41b6-ba12-e0744e0e3a35,2224,2,00:01:33.723,46,33,104,Barcelona,From Throw In,,Barcelona,Neymar da Silva Santos Junior,Left Wing,1.022865,,0.01576279,0da4e603-98e8-478d-81c8-bf33a4041f8a,Right Foot,Open Play,Wayward,Normal,True,,,,,,103.3,19.4,120.0,76.0,
shot,51b58efa-c364-4292-be5e-1b8d5c7432f2,2428,2,00:06:52.214,51,52,116,Celta Vigo,From Goal Kick,,Celta Vigo,Augusto Matías Fernández,Right Wing,0.3422,,0.2564776,df583855-8273-4bac-80ca-7c26814d0862,Right Foot,Open Play,Saved,Half Volley,True,,,,,,111.7,38.4,118.5,40.1,0.8
shot,bd56f03e-33f6-4a33-82f8-4166a89e3582,2431,2,00:06:54.167,51,54,116,Celta Vigo,From Goal Kick,,Celta Vigo,Santiago Mina Lorenzo,Center Forward,0.556224,,0.06543326,,Left Foot,Open Play,Saved,Volley,True,,,,,,113.2,28.9,118.9,39.7,0.9
shot,c5559f12-6a33-4e3a-ad5e-1721468c3f57,2448,2,00:07:09.618,52,9,116,Celta Vigo,From Goal Kick,,Celta Vigo,Augusto Matías Fernández,Right Wing,2.54096,,0.034622822,738e54a5-7715-4922-93d6-ef04146fdf35,Head,Open Play,Off T,Normal,,,,,,,107.2,33.8,120.0,51.3,2.4
shot,e5eb4b42-c782-4417-af8e-74fb206bfb0c,3011,2,00:21:10.969,66,10,151,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.6884,True,0.12706542,e9e59297-d3aa-4021-8344-176e69c7d70b,Left Foot,Open Play,Goal,Normal,,,,,,,111.5,29.0,120.0,43.5,0.4
