event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,cadc74fc-27c5-4cba-b453-21b0e49ea172,162,1,00:03:01.668,3,1,10,Barcelona,From Corner,,Barcelona,Rafael Márquez Álvarez,Right Center Back,0.9107,,0.12539156,c01cba92-ce97-4d3d-9360-cd82d061aed4,Head,Open Play,Goal,Normal,,,,,,,115.0,34.3,120.0,43.5,1.1
shot,85306fd1-ba7d-4e4a-aae9-cd0ec772b6d0,176,1,00:05:07.543,5,7,13,Barcelona,Other,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.8091,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,39.9,120.0,36.4,0.2
shot,90d3a708-5107-44f2-8bb1-ee4e0a22edaa,272,1,00:07:07.966,7,7,16,Atlético Madrid,Regular Play,,Atlético Madrid,Florent Sinama-Pongolle,Left Center Forward,0.3263,,0.07119644,5d1bdb29-2f5d-4081-a914-64aaf2172d25,Right Foot,Open Play,Blocked,Normal,,,,,,,94.7,42.4,98.0,42.1,
shot,f70be1b4-e2b4-4c08-ae61-af1a88037071,292,1,00:08:03.693,8,3,19,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,3.355796,,0.020566307,,Left Foot,Free Kick,Goal,Normal,,,,,,,93.7,56.2,120.0,36.6,0.4
shot,74027dcc-8107-4e6e-8918-333612449aa8,492,1,00:13:02.104,13,2,25,Barcelona,Regular Play,,Atlético Madrid,Maximiliano Rubén Rodríguez,Left Midfield,1.183864,,0.0348942,,Right Foot,Open Play,Goal,Normal,,,,,,,92.9,29.0,120.0,43.8,2.2
shot,548e173a-7c42-4955-94ba-7d510c00afda,664,1,00:17:46.223,17,46,31,Barcelona,Regular Play,,Barcelona,"Samuel Eto""o Fils",Center Forward,1.233141,,0.21007702,10377050-770b-47aa-a843-7a7ca0dc0d39,Right Foot,Open Play,Goal,Normal,,,,,,,110.3,37.4,120.0,42.7,0.2
shot,565d3683-6dc8-41d3-a4ac-6ed8d3bc0a24,844,1,00:24:01.816,24,1,44,Atlético Madrid,From Free Kick,,Atlético Madrid,Raúl García Escudero,Left Center Midfield,0.1776,,0.011658641,,Right Foot,Open Play,Blocked,Normal,,,,,,,84.6,47.4,88.8,46.9,
shot,d6940a30-0364-4fc7-8953-f7f1a937546d,996,1,00:27:49.483,27,49,55,Barcelona,From Free Kick,,Barcelona,Andrés Iniesta Luján,Left Wing,0.937804,,0.18854435,0d04eeaf-6207-4992-85c3-f5835ea1163f,Left Foot,Open Play,Post,Normal,,,,,,,105.3,46.6,120.0,44.1,0.2
shot,3d772a43-8598-4dda-be67-378e0d2ef7c2,999,1,00:27:51.185,27,51,55,Barcelona,From Free Kick,,Barcelona,Eiður Smári Guðjohnsen,Left Center Midfield,0.8989,,0.60620046,,Right Foot,Open Play,Goal,Normal,True,,,,,,110.4,38.0,120.0,39.2,0.2
shot,4ea966e1-e522-4933-bd74-9f4d011f746f,1081,1,00:30:44.425,30,44,61,Barcelona,From Free Kick,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.360403,,0.057420973,cb804141-2d4f-4a18-993c-0ba79802c88c,Left Foot,Open Play,Blocked,Normal,,,,,,,106.4,50.4,107.5,49.2,
shot,281ce3a6-c6dd-40c1-a7eb-52f67c8e78c3,1086,1,00:30:48.552,30,48,61,Barcelona,From Free Kick,,Barcelona,Andrés Iniesta Luján,Left Wing,1.557257,,0.014891127,,Right Foot,Open Play,Post,Normal,,,,,,,104.0,21.1,120.0,44.1,1.4
shot,d3b3bf2f-1985-494b-a6a4-161179e3dada,1090,1,00:30:51.036,30,51,61,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.6449,,0.22241062,,Right Foot,Open Play,Wayward,Half Volley,,,,True,,,111.6,50.8,113.5,41.7,
shot,3977dace-e0f7-40eb-b542-b0dd3d71d985,1345,1,00:37:36.287,37,36,72,Barcelona,From Throw In,,Barcelona,Eiður Smári Guðjohnsen,Left Center Midfield,0.5326,,0.15890236,3eac16e0-f4e4-4038-ab0a-fb8553c73aee,Right Foot,Open Play,Off T,Volley,True,,,,,,109.8,39.3,120.0,44.8,2.7
shot,67063be1-6b2b-4c50-8d59-49b31a9bad5b,1448,1,00:39:54.475,39,54,76,Atlético Madrid,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.3873,,0.44528413,,Left Foot,Open Play,Off T,Lob,,,,True,,,106.8,40.5,120.0,35.4,0.2
shot,4bda1381-b696-4cf3-ab81-feff17e75845,1572,1,00:43:22.765,43,22,83,Atlético Madrid,From Free Kick,,Atlético Madrid,Paulo Assunção da Silva,Right Center Midfield,0.4171,,0.014647838,9cfcc1cd-92ba-4a23-8087-56529a6b10fa,Other,Open Play,Blocked,Normal,,,,,,,86.8,47.7,99.0,45.7,
shot,8d0a6067-63bb-4510-ae2b-b6abbc4436a4,1578,1,00:43:27.416,43,27,83,Atlético Madrid,From Free Kick,,Atlético Madrid,Raúl García Escudero,Left Center Midfield,0.4123,,0.009813347,866c9649-6b41-49c2-8f0e-3b599a629e5a,Left Foot,Open Play,Blocked,Normal,,,,,,,79.1,42.1,84.9,41.4,
shot,8724d638-8575-4785-883c-96878d2bd89c,2034,2,00:08:16.006,53,16,106,Barcelona,From Free Kick,,Barcelona,Rafael Márquez Álvarez,Right Center Back,0.3304,,0.085363336,bb753249-70b2-443a-af74-5e36dd25f1f9,Right Foot,Open Play,Blocked,Normal,,,,,,,102.2,31.6,107.7,35.2,
shot,dcdb78f7-4062-4efb-9cf9-64632c5e8108,2279,2,00:14:48.425,59,48,117,Barcelona,From Free Kick,,Barcelona,Rafael Márquez Álvarez,Right Center Back,0.773,True,0.08372928,24142f7f-3eb7-4e6b-83d7-6be60df9d7aa,Head,Open Play,Off T,Normal,,,,,,,110.8,35.2,120.0,39.8,4.1
shot,ca16dddd-4c75-4bdc-b76d-dd03b9af4d96,2478,2,00:20:22.352,65,22,127,Barcelona,From Corner,,Barcelona,Carles Puyol i Saforcada,Right Back,0.5485,,0.04050945,8f450675-f63c-491d-9f81-02efea7fd34e,Head,Open Play,Off T,Normal,,,,,,,113.5,31.8,120.0,35.6,4.2
shot,94363401-96b5-4b05-ba79-15611b67dacc,2679,2,00:23:36.151,68,36,134,Barcelona,Regular Play,,Barcelona,Eiður Smári Guðjohnsen,Left Center Midfield,0.6927,,0.06310351,dfb2f165-7211-4fdc-8259-488b2f95e0bd,Right Foot,Open Play,Saved,Normal,True,,,,,,102.9,30.5,115.2,39.6,1.6
shot,ab79ba5c-29df-41a9-a465-7d9ab37397b4,2797,2,00:26:12.891,71,12,146,Atlético Madrid,Regular Play,,Atlético Madrid,Mariano Andrés Pernía,Left Back,0.2482,,0.03688082,3ff0e35a-1ddd-4069-8eb2-fad8d8ff777c,Left Foot,Open Play,Blocked,Normal,,,,,,,92.2,15.1,98.6,19.4,
