event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,b2245f0d-5561-4505-80db-62e75eaa034f,121,1,00:02:38.099,2,38,9,Barcelona,From Free Kick,,Barcelona,Anderson Luís de Souza,Left Center Midfield,0.772502,,0.19992606,df1959b9-75c9-432e-b7ae-c3bf3d161300,Right Foot,Open Play,Saved,Volley,True,,,,,,108.2,37.2,116.9,39.8,0.5
shot,d95e5369-4e2a-4047-9a30-deca724776f0,149,1,00:03:17.313,3,17,12,Barcelona,Regular Play,,Levante,Rahamat Riga Mustapha,Right Wing,0.164,,0.017906189,,Right Foot,Open Play,Blocked,Normal,,,,,,,93.4,54.4,96.0,53.3,
shot,66610c3c-495d-481d-a9e6-4eaa8b275422,222,1,00:05:09.216,5,9,14,Barcelona,From Free Kick,,Barcelona,Ronaldo de Assis Moreira,Left Wing,1.259684,,0.024130799,94fead49-3617-464e-b6d6-086e14028474,Right Foot,Open Play,Off T,Normal,,,,,,,109.2,23.7,120.0,41.9,4.0
shot,2c2e490b-074c-4bec-97ed-7c6783371492,901,1,00:25:53.781,25,53,63,Levante,From Free Kick,,Levante,Narcisse-Olivier Kapo Obou,Left Wing,0.3806,,0.039733857,,Left Foot,Free Kick,Blocked,Normal,,,,,,,93.1,30.7,104.3,34.8,
shot,9f819083-a72a-4999-a9bd-162faddbdac4,960,1,00:27:11.046,27,11,64,Barcelona,From Goal Kick,,Barcelona,"Samuel Eto""o Fils",Center Forward,0.2783,,0.34188136,,Right Foot,Open Play,Goal,Normal,True,,,,,,105.4,38.2,120.0,40.4,0.4
shot,4d1830d2-307e-48fd-b80f-b3a4aad8bade,1083,1,00:31:41.097,31,41,72,Levante,Regular Play,,Levante,Damiano Tommasi,Left Center Midfield,1.1403,,0.061881714,f1114ba7-b60c-473c-8916-2c3b13b11a07,Right Foot,Open Play,Off T,Volley,True,,,,,,101.1,37.6,120.0,30.2,0.2
shot,b467f64a-afc7-4cfa-ba0c-b885238a1145,1175,1,00:34:46.850,34,46,79,Barcelona,From Throw In,,Levante,Rahamat Riga Mustapha,Right Wing,2.369309,,0.01112356,,Right Foot,Open Play,Off T,Normal,,,,,,,94.9,55.7,119.9,31.1,0.2
shot,4a971c1b-f85b-49f4-9771-1e81461b84d7,1688,2,00:04:13.587,49,13,112,Barcelona,From Free Kick,,Barcelona,Ronaldo de Assis Moreira,Center Forward,0.910573,,0.015640242,01e7e6fb-21bb-4e55-b647-935deb9e4727,Right Foot,Open Play,Saved,Half Volley,,,,,,,89.3,40.1,116.9,40.5,2.4
shot,e456413c-8295-4486-a9cb-2bb0c93ffcdc,1741,2,00:06:02.895,51,2,114,Barcelona,From Throw In,,Barcelona,Anderson Luís de Souza,Left Center Midfield,1.197639,,0.030545445,,Right Foot,Open Play,Off T,Normal,True,,,,,,93.6,38.0,120.0,29.8,0.3
shot,ed5d41ed-f28c-47ac-a1d2-e28b2610246c,1918,2,00:09:21.747,54,21,120,Barcelona,From Counter,,Barcelona,"Samuel Eto""o Fils",Left Wing,0.233,,0.45212212,68ed810f-0f27-44d4-a485-3ce97a662375,Right Foot,Open Play,Saved,Normal,,,,True,,,105.5,47.4,109.3,45.9,0.5
