event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,eda988cb-6cc1-4f95-8b8a-6e3874f03f5d,201,1,00:03:45.086,3,45,6,Real Sociedad,From Corner,,Real Sociedad,Íñigo Martínez Berridi,Left Center Back,0.9993,True,0.040955573,0031cf2d-97d2-408c-93a7-23115a35cc62,Head,Open Play,Off T,Normal,,,,,,,115.4,30.1,120.0,34.5,3.1
shot,7497773e-d305-4106-9980-dfe6243a5407,343,1,00:07:03.602,7,3,13,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.1141,,0.02803208,91944e9c-7544-4114-a205-9ba81bf4c049,Head,Open Play,Saved,Normal,,,,,,,105.9,42.8,119.0,37.7,2.3
shot,1fbd2969-f1c4-45f5-8d61-f9477611193f,389,1,00:08:40.238,8,40,16,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.4707,,0.19379489,25f35534-2515-4e02-9ea1-462eda39cf96,Head,Open Play,Off T,Normal,,,,,,,112.6,43.6,120.0,30.1,0.7
shot,5006736b-ef9e-4159-b4d7-f2dd3c2e6f81,527,1,00:12:01.492,12,1,23,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.4427,,0.30786708,,Right Foot,Open Play,Saved,Normal,,,,True,,,114.2,30.3,116.6,34.7,0.0
shot,8fdf381c-9b59-4c0b-a49d-d265266d6919,1150,1,00:27:46.422,27,46,54,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.4235,,0.2870714,a9bff3f1-7065-45fb-a1f3-822e191ae3e6,Right Foot,Open Play,Saved,Normal,,,,,,,112.7,46.2,115.7,42.6,0.6
shot,a7552dda-5018-4b99-90cd-c492a50ee7f1,1154,1,00:27:48.436,27,48,54,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,1.1358,True,0.22454801,,Right Foot,Open Play,Off T,Overhead Kick,True,,,,,,113.8,43.1,120.0,45.9,0.5
shot,c415ce37-ba75-4bc9-8e69-4301e3b2b135,1310,1,00:34:19.998,34,19,62,Real Sociedad,From Free Kick,,Real Sociedad,Markel Bergara Larrañaga,Left Defensive Midfield,0.111999,,0.08821367,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,108.5,41.6,109.5,41.4,
shot,4e96bf14-1116-4855-bc37-e43aed3fa6d4,1433,1,00:39:04.152,39,4,73,Barcelona,From Free Kick,,Barcelona,Rafael Alcântara do Nascimento,Right Center Midfield,0.2392,,0.10919796,613d83bf-81cd-4d4f-b3f9-054353ad6a73,Left Foot,Open Play,Blocked,Volley,True,,,,,,111.6,36.9,114.2,38.4,
shot,89046959-842a-4d4a-836a-a12500c5dc60,1684,1,00:44:23.546,44,23,85,Barcelona,From Keeper,,Barcelona,Daniel Alves da Silva,Right Back,1.6074,,0.012010586,,Right Foot,Open Play,Off T,Normal,,,,,,,91.4,53.7,120.0,34.7,1.6
shot,617f5874-c94b-4f59-9aa3-3c6a745ae178,1775,2,00:01:26.888,46,26,90,Barcelona,From Corner,,Barcelona,Marc Bartra Aregall,Left Center Back,0.5846,True,0.019607691,d2c29252-3a2d-4ffd-8bcf-823bb6e350c3,Head,Open Play,Saved,Normal,,,,,,,110.7,48.5,119.0,43.0,2.4
shot,32529a5b-2aed-4cc7-8464-f8255a352bfa,1793,2,00:02:34.986,47,34,93,Barcelona,From Corner,,Barcelona,Neymar da Silva Santos Junior,Left Wing,1.1833,,0.018284459,,Right Foot,Open Play,Off T,Normal,,,,,,,97.4,27.3,120.0,35.0,0.0
