event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,a0ed7c3e-a81e-4216-90fc-e354fef5d8df,289,1,00:05:53.192,5,53,17,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,0.910939,,0.025363814,272056ad-5b21-4dbd-8801-3b5efcb7f94b,Left Foot,Open Play,Saved,Normal,,,,,,,102.2,58.1,118.5,43.3,0.2
shot,91582cef-11e1-4f20-829b-df84ba47bdb2,374,1,00:08:09.578,8,9,27,Barcelona,From Corner,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,1.0051,,0.06714315,4dc51947-0ab3-4bf4-8fe3-e414f6d109a0,Head,Open Play,Goal,Normal,,,,,,,114.6,33.5,120.0,43.2,0.9
shot,db3edccb-6dfa-4824-b2b6-cd6939e7aa03,793,1,00:17:14.957,17,14,47,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,1.688705,,0.02395103,2ec99302-53f4-4c82-9e61-0747533c5108,Left Foot,Open Play,Off T,Normal,,,,,,,98.6,58.1,120.0,29.6,0.8
shot,318cd309-4961-4eee-8b6b-160af0dfecf9,902,1,00:19:56.400,19,56,50,Barcelona,From Free Kick,,Barcelona,Xavier Hernández Creus,Right Center Midfield,1.303741,,0.06550628,,Right Foot,Free Kick,Off T,Normal,,,,,,,91.0,28.1,120.0,35.3,2.2
shot,7e2edf9b-5352-42e0-b0a7-c7c48a4d8523,1144,1,00:24:53.403,24,53,63,Barcelona,Regular Play,,Barcelona,Seydou Kéita,Left Center Midfield,0.0793,,0.016146297,f50308c8-2fcb-441e-a1ed-f2e7e747f936,Left Foot,Open Play,Blocked,Normal,,,,,,,88.9,38.7,90.8,38.6,
shot,20fb2ea8-4122-4f42-9935-36bc7851baa1,1510,1,00:31:02.978,31,2,78,Barcelona,Regular Play,,Barcelona,Adriano Correia Claro,Left Back,0.6813,,0.033266548,62eb46b5-1a3c-414c-b90f-c7ab4431f206,Right Foot,Open Play,Saved,Normal,,,,,,,104.4,26.5,116.4,39.2,1.2
shot,53a81233-5f2e-445d-970a-ba1578b1de83,1660,1,00:35:21.556,35,21,87,Real Betis,Regular Play,,Real Betis,Jonathan Pereira Rodríguez,Right Midfield,0.211,,0.026390353,,Right Foot,Open Play,Blocked,Normal,,,,,,,94.5,40.1,96.1,40.0,
shot,5a16672d-ea51-46cd-b490-559a54ae14c1,1700,1,00:36:42.247,36,42,91,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.0916,,0.04714247,d9b24d5c-d1b7-4004-90cb-78e328623a08,Left Foot,Open Play,Blocked,Normal,,,,,,,106.5,27.4,107.9,28.6,
shot,7953e5b8-c0c0-4d4e-8a32-14727d2f687e,2141,2,00:02:50.644,47,50,117,Barcelona,From Corner,,Barcelona,Seydou Kéita,Left Center Midfield,0.809257,,0.10416571,,Left Foot,Open Play,Saved,Normal,True,,,,,,107.9,30.9,118.0,39.4,0.2
shot,960d2fac-f562-4f02-a44c-faaf941a71eb,2159,2,00:03:09.156,48,9,118,Real Betis,Regular Play,,Real Betis,Rubén Castro Martín,Left Center Forward,0.0844,,0.049435552,5da39b90-b118-4914-a035-ccfde0c77439,Right Foot,Open Play,Blocked,Normal,,,,,,,106.3,51.3,107.1,50.8,
shot,fd9e826e-e338-48cf-8f7e-24a3244951e7,2213,2,00:05:23.576,50,23,124,Real Betis,Regular Play,,Real Betis,Jonathan Pereira Rodríguez,Right Midfield,0.1377,,0.055096213,e41a9ce9-e43f-460d-aeec-4ce5a6dd305b,Right Foot,Open Play,Blocked,Half Volley,,,,,,,112.3,49.2,113.5,48.0,
shot,0754066a-3805-4544-9d74-5ddd421a45d5,2231,2,00:06:01.964,51,1,125,Barcelona,Regular Play,,Barcelona,Seydou Kéita,Left Center Midfield,0.6694,,0.050686363,744a55d2-cc60-479b-8660-a98eade86bdc,Right Foot,Open Play,Saved,Normal,,,,,,,105.3,31.4,116.4,37.5,0.2
shot,35be8bba-1bc8-438d-9855-07baf3036bb7,3074,2,00:25:32.702,70,32,170,Real Betis,Regular Play,,Real Betis,Rubén Castro Martín,Left Center Forward,1.946812,,0.31885782,4b8f5bc2-3638-439c-af85-344d1fd82f1b,Right Foot,Open Play,Goal,Lob,,,,True,,,105.2,49.9,120.0,40.5,0.9
shot,ef424be2-ec08-4dd1-9897-ce5b9cc16338,3164,2,00:28:33.471,73,33,175,Real Betis,From Free Kick,,Real Betis,Rubén Castro Martín,Left Center Forward,1.2832,,0.5388037,16078d4a-43cc-4f5e-b76e-5bdb665c3cf7,Right Foot,Open Play,Goal,Normal,,,,True,,,101.4,40.1,120.0,43.7,0.2
shot,80cb4052-cdd0-4a2a-aaa7-5fd88d2e9897,3814,2,00:45:11.375,90,11,200,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,1.4358,,0.043965466,,Left Foot,Free Kick,Post,Normal,,,,,,,89.9,44.6,120.0,44.0,1.4
shot,e0acee9f-0b63-4681-8ff1-36cfc3e23ce3,3862,2,00:46:15.703,91,15,203,Barcelona,From Free Kick,,Barcelona,Seydou Kéita,Left Center Midfield,0.839012,True,0.057786472,a5fc134a-e1ca-4cf1-96a6-1d6e521b2af2,Head,Open Play,Goal,Normal,,,,,,,109.4,37.9,120.0,37.0,1.0
