event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,72bf8da2-91cc-4eb4-9e37-7b416013dc53,468,1,00:08:22.068,8,22,18,Espanyol,Regular Play,,Espanyol,Borja Iglesias Quintas,Center Forward,3.190633,,0.15436336,08eb12cf-eed7-46e9-9779-b28b8d9414fd,Right Foot,Open Play,Wayward,Normal,,,,True,,,101.9,49.9,120.0,15.6,
shot,7fb057cd-b017-4e3a-9342-1ebcfe03e18c,819,1,00:16:41.243,16,41,29,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.350836,,0.085312165,,Left Foot,Free Kick,Goal,Normal,,,,,,,92.9,42.9,120.0,43.7,2.3
shot,dc341845-a139-4f2e-a360-502aadf0a32e,957,1,00:20:34.991,20,34,36,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.484157,,0.25817826,49837753-5c38-4880-b719-0012b6e95f47,Left Foot,Open Play,Saved,Normal,True,,,,,,109.1,31.1,116.9,36.4,0.2
shot,a9b9c1b4-7006-49e1-943f-0abd585e2f40,1026,1,00:21:43.617,21,43,38,Espanyol,From Throw In,,Espanyol,Víctor Sánchez Mata,Left Wing,0.897445,True,0.07027359,41b3c8e9-a614-4e22-a453-5be8dd4c205c,Head,Open Play,Off T,Normal,,,,,,,114.2,33.4,120.0,35.2,1.6
shot,8efe173d-fdd3-476e-b48e-8b03003c14a9,1270,1,00:25:25.690,25,25,41,Barcelona,Regular Play,,Barcelona,Ousmane Dembélé,Left Wing,1.306604,,0.045876104,68b41db6-bc47-4333-98bc-0c563f8f2cf6,Right Foot,Open Play,Goal,Normal,,,,,,,110.1,26.1,120.0,43.2,1.8
shot,20f14b79-cb66-4712-b7c2-9016ba89215c,1328,1,00:27:36.032,27,36,44,Espanyol,Regular Play,,Espanyol,Sergi Darder Moll,Right Center Midfield,1.643434,,0.018842662,655dbfe7-54d7-43e7-a4e9-4d1168fecdf0,Right Foot,Open Play,Off T,Normal,,,,,,,94.0,53.0,120.0,43.0,5.3
shot,64924634-044f-4f2a-b0e7-bda3c7ec43ab,1458,1,00:30:33.854,30,33,49,Espanyol,From Corner,,Espanyol,Hernán Arsenio Pérez González,Right Wing,0.4067,,0.048879687,ede6edc3-70f8-44cc-ba38-f5d6bc703b20,Head,Open Play,Blocked,Normal,,,,,,,116.8,29.7,118.6,34.6,
shot,b7163b52-6a7a-4d5d-9747-392e4402b339,1474,1,00:31:16.498,31,16,51,Espanyol,From Corner,,Espanyol,Óscar Esau Duarte Gaitán,Left Center Back,0.568009,,0.07335286,3dbb1f06-316d-4177-9e3c-ee9df5863dd1,Head,Open Play,Saved,Normal,,,,True,,,115.9,49.5,119.0,42.9,1.1
shot,8de50463-f078-4a5c-94da-72cbb2ae39e5,1573,1,00:33:25.698,33,25,60,Espanyol,From Corner,,Espanyol,David López Silva,Right Center Back,1.496606,,0.092065044,7afa506f-0007-42cc-b664-ba505a186f28,Head,Open Play,Off T,Normal,,,,,,,114.6,35.8,120.0,33.5,1.0
shot,68cee7d0-9a58-4f2b-8db2-dd782ba12206,1668,1,00:35:02.932,35,2,65,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.125093,,0.36377764,d38dac03-19cb-4f22-a161-ebacfdcf4047,Right Foot,Open Play,Post,Volley,True,,,,,,112.1,37.1,120.0,44.1,0.2
shot,39ec9591-0515-4e8c-8de6-681c0c457695,1671,1,00:35:04.783,35,4,65,Barcelona,Regular Play,,Barcelona,Arturo Erasmo Vidal Pardo,Right Center Midfield,0.185986,,0.3288783,,Left Foot,Open Play,Blocked,Normal,True,,,,,,115.1,46.1,115.9,44.5,
shot,bdd4158f-aa4e-4472-9234-7c2db7f90e25,1676,1,00:35:47.209,35,47,66,Barcelona,From Corner,,Barcelona,Jordi Alba Ramos,Left Back,0.317444,,0.03720364,897bbd03-e54b-458b-9630-ac5e0f497134,Left Foot,Open Play,Blocked,Volley,True,,,,,,103.6,29.1,112.7,35.6,
shot,441759ba-a6ca-4e9d-bcc9-c240dfc7c151,1726,1,00:36:39.932,36,39,69,Barcelona,Regular Play,,Barcelona,Ivan Rakitić,Left Center Midfield,0.323218,,0.1178213,9560a7ed-779b-47cb-bde9-59eef2b818e8,Head,Open Play,Saved,Normal,,,,,,,112.0,38.9,119.1,38.9,0.9
shot,3cf9f53a-86b7-4a93-bc63-c2766938d169,1729,1,00:36:41.420,36,41,69,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.899176,,0.18968514,,Head,Open Play,Post,Normal,,,,,,,113.1,47.1,120.0,36.4,0.5
