event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,26884a43-c2ed-4f0a-bdb4-efa3137d376d,115,1,00:01:47.195,1,47,7,Athletic Club,From Throw In,,Athletic Club,Pablo Orbaiz Lesaka,Left Defensive Midfield,1.2067,True,0.018774757,16354b21-c1e1-49ee-a715-2afcce41c782,Left Foot,Open Play,Saved,Normal,,,,,,,87.9,46.4,118.1,36.9,1.3
shot,26a21eaa-0611-4695-b398-cbb748aea812,452,1,00:08:07.231,8,7,20,Athletic Club,Regular Play,,Athletic Club,Aritz Aduriz Zubeldia,Center Forward,1.3412,True,0.02657775,cc3af999-7cac-4c46-a31f-8461942817ab,Head,Open Play,Off T,Normal,,,,,,,108.6,34.0,120.0,37.1,5.9
shot,191fb037-b375-4602-a963-dc4636089108,513,1,00:09:39.933,9,39,23,Athletic Club,Regular Play,,Athletic Club,Markel Susaeta Laskurain,Right Wing,0.3147,,0.015845064,eca98d96-8cea-4d36-9224-383cd1982daf,Right Foot,Open Play,Blocked,Normal,True,,,,,,94.0,52.1,102.0,49.5,
shot,17a01647-1006-46cf-84d6-d75aacdc9469,836,1,00:16:46.754,16,46,38,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.3199,,0.014362685,6219a9ef-11ac-42cf-acc5-cd729c50e568,Left Foot,Open Play,Saved,Normal,,,,,,,96.0,58.8,118.7,43.7,0.3
shot,09b8d503-735d-401d-b715-92f89f24a021,977,1,00:19:23.786,19,23,47,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Right Center Midfield,2.0435,,0.0148500055,aa4d2fce-7d72-4624-bc89-f6d2d17b6917,Right Foot,Open Play,Off T,Normal,True,,,,,,87.6,42.7,120.0,60.2,0.3
shot,8d26effa-6d6c-46b4-bdb6-fab05638a913,1155,1,00:25:48.184,25,48,61,Athletic Club,From Free Kick,,Athletic Club,Francisco Javier Yeste Navarro,Center Attacking Midfield,1.0038,True,0.2483821,c4acc7b9-b296-4227-bd80-73406a86021e,Head,Open Play,Saved,Normal,,,,,,,113.9,40.8,119.1,42.8,2.0
shot,d0e1969c-1223-43a8-b5bd-a29122314d95,1239,1,00:27:45.890,27,45,67,Athletic Club,Regular Play,,Athletic Club,Markel Susaeta Laskurain,Right Wing,0.306,,0.02667717,e002cd65-7188-4cd4-8e95-e96a67acf0ff,Right Foot,Open Play,Blocked,Normal,,,,,,,95.8,45.3,97.7,45.1,
shot,534b8705-3dd4-4311-8864-849f79e8f277,1385,1,00:31:16.131,31,16,74,Athletic Club,Regular Play,,Athletic Club,Javier Martínez Aginaga,Left Defensive Midfield,1.379601,,0.024098795,35343771-8230-4d79-bd41-14ad96ccc503,Right Foot,Open Play,Saved,Normal,True,,,,,,95.1,50.0,118.6,37.1,0.3
shot,ec8f19ae-1d0e-49b7-b023-460f30f764db,1452,1,00:32:37.681,32,37,90,Athletic Club,Regular Play,,Athletic Club,Aritz Aduriz Zubeldia,Center Forward,0.6815,True,0.4120488,ebbab46f-dbe4-42af-84b6-7c671bf8701d,Right Foot,Open Play,Off T,Normal,,,,,,,109.7,41.7,120.0,39.3,3.8
shot,281ec40c-9252-4cb3-941e-2b7aa0c8bbe3,1508,1,00:34:04.203,34,4,94,Barcelona,Regular Play,,Barcelona,Bojan Krkíc Pérez,Center Forward,1.1647,,0.0692715,e701a927-73fc-4657-b69e-7dd491b91eeb,Left Foot,Open Play,Goal,Normal,True,,,,,,104.3,51.2,120.0,37.2,0.2
shot,d254a8ac-0af0-4860-8f01-996da98a3f53,1779,1,00:43:40.890,43,40,106,Athletic Club,From Free Kick,,Athletic Club,Aitor Ocio Carrión,Right Center Back,0.2336,,0.020887172,7ce4ab8e-2ecd-4ad2-a605-5b73b351d08d,Right Foot,Open Play,Blocked,Normal,True,,,,,,89.9,28.7,96.6,30.6,
shot,c51c2616-d63c-41f9-becb-c1e1a999357d,1801,1,00:44:10.214,44,10,107,Athletic Club,From Throw In,,Athletic Club,Markel Susaeta Laskurain,Right Wing,0.0974,,0.017690012,,Left Foot,Open Play,Blocked,Normal,True,,,,,,97.1,55.4,98.9,54.0,
shot,93592f4e-38b1-4c46-9187-4eb77637b470,1935,2,00:00:19.221,45,19,111,Barcelona,Regular Play,,Barcelona,Thierry Henry,Left Wing,1.4251,,0.05315819,a60b1d6f-407f-4945-8410-1d4877511632,Right Foot,Open Play,Off T,Normal,True,,,,,,103.2,28.7,120.0,44.6,0.3
shot,d1ab2c40-cd75-475f-9212-ec00f0682b49,1967,2,00:01:13.471,46,13,113,Barcelona,Regular Play,,Barcelona,Anderson Luís de Souza,Left Center Midfield,0.8688,True,0.10091218,,Left Foot,Open Play,Off T,Normal,True,,,,,,108.2,47.3,120.0,39.6,4.2
shot,ca3bf97b-70d2-4804-b249-d9e84ae9e6d9,2022,2,00:02:49.883,47,49,118,Athletic Club,From Throw In,,Athletic Club,Joseba Garmendia Elorriaga,Center Attacking Midfield,1.6167,,0.0240665,ebe089f7-7fc4-4c4f-a45c-32c5de31b15c,Left Foot,Open Play,Off T,Normal,,,,,,,106.3,25.2,120.0,52.4,0.3
shot,887d898a-6aea-4e26-af00-68cbd1be0594,2123,2,00:04:57.425,49,57,122,Athletic Club,From Free Kick,,Athletic Club,David López Moreno,Right Wing,1.7565,True,0.01752377,724fcea0-c1d6-4a12-931f-453cbe9631a8,Right Foot,Open Play,Off T,Half Volley,True,,,,,,90.9,43.1,120.0,55.5,0.3
shot,1eff9196-af0c-42cd-b2c9-ed671a95ba33,2326,2,00:10:03.217,55,3,133,Barcelona,Regular Play,,Athletic Club,Javier Martínez Aginaga,Left Defensive Midfield,0.8951,,0.06696757,,Right Foot,Open Play,Saved,Normal,,,,,,,96.2,37.5,115.7,42.5,1.2
