event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,9545b8ee-03c9-44a0-a31a-ac9eb28a8d46,315,1,00:05:31.420,5,31,17,Barcelona,Regular Play,,Barcelona,Alexis Alejandro Sánchez Sánchez,Right Wing,0.1082,,0.054792836,724ed45a-8356-42a7-bd54-cd914b833004,Right Foot,Open Play,Saved,Normal,,,,,,True,102.3,53.3,117.3,43.8,1.6
shot,71a3f700-7d0e-4bb5-95c2-4eea884b1707,377,1,00:06:24.364,6,24,22,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Wing Back,0.094236,True,0.053383652,,Right Foot,Open Play,Blocked,Normal,,,,,,,93.6,34.4,95.7,35.0,
shot,aa446911-bba0-4b73-b507-985c65d4eaec,390,1,00:07:01.530,7,1,23,Barcelona,From Corner,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Left Wing,1.113095,,0.10681176,e29a9975-66b8-4ca9-8955-23fee818acf7,Head,Open Play,Off T,Normal,,,,True,,,109.8,43.1,120.0,37.0,6.6
shot,b69cca97-0a79-4d38-aa30-9121a43198e7,887,1,00:16:39.711,16,39,49,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.3713,True,0.0828113,6657d97e-00cb-4076-b4a1-8ff01406968e,Left Foot,Open Play,Saved,Normal,True,,,,,,116.0,27.9,119.5,35.9,1.1
shot,bfe13e6b-ae92-4617-8e02-248e123414f4,892,1,00:17:03.645,17,3,50,Barcelona,From Corner,,Barcelona,Sergio Busquets i Burgos,Center Back,0.8848,True,0.018398922,b36eb10e-207e-457d-9efa-82f6be69e9a2,Head,Open Play,Post,Normal,,,,,,,109.6,44.3,120.0,37.6,2.9
shot,88ecbb01-0f1d-4321-bb86-6effc3712357,900,1,00:18:33.678,18,33,52,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,1.3111,,0.026325515,,Left Foot,Free Kick,Saved,Normal,,,,,,,84.8,45.7,119.3,42.4,1.7
shot,1524f85b-6e6e-4145-afcf-36662243f46b,1079,1,00:22:32.852,22,32,63,Barcelona,From Corner,,Barcelona,Eric-Sylvain Bilal Abidal,Left Center Back,0.0103,,0.26667255,3f9ee945-fc00-416f-9f9b-030ad063c3e7,Head,Open Play,Saved,Normal,,,,,,,117.6,36.0,118.3,36.9,1.7
shot,7d7da2a4-4e33-4043-905f-b5f038e83bae,1167,1,00:24:44.533,24,44,71,Barcelona,Regular Play,,Barcelona,Thiago Alcântara do Nascimento,Right Wing Back,0.996104,True,0.16974345,3e51c805-3296-4743-9f6b-919bd93b9016,Left Foot,Open Play,Goal,Normal,,,,,,,101.9,34.6,120.0,43.2,0.2
shot,ca76e76f-b851-48d0-8238-5e63d997213f,1181,1,00:25:56.571,25,56,72,Villarreal,From Kick Off,,Villarreal,Giuseppe Rossi,Right Center Forward,0.7723,,0.04732486,7f3bb034-17b4-4bf5-bd7b-df928626c888,Left Foot,Open Play,Off T,Normal,,,,,,,107.0,19.8,120.0,35.8,2.4
shot,db8ae230-555f-434c-a758-9621200e776d,1230,1,00:27:26.506,27,26,77,Barcelona,From Corner,,Barcelona,Francesc Fàbregas i Soler,Left Center Midfield,0.158,,0.03949424,2a659d72-baad-4136-a805-9e15ee639f1f,Right Foot,Open Play,Blocked,Volley,True,,,,,,101.2,41.3,105.2,41.3,
