event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,25aee5be-b997-4feb-be56-6c689fbe07bb,113,1,00:01:44.508,1,44,4,Real Valladolid,From Throw In,,Real Valladolid,Rubén Alcaraz Jiménez,Left Center Midfield,1.411081,True,0.011953605,141c1485-eaf0-4e28-9a5a-5a1b197a6264,Right Foot,Open Play,Saved,Normal,,,,,,,88.9,24.5,117.4,38.2,0.4
shot,9baaa9b7-d0c3-4cb2-828f-ac5733d5d640,416,1,00:08:30.964,8,30,24,Real Valladolid,From Free Kick,,Real Valladolid,Kenan Kodro,Left Center Forward,0.767029,True,0.026155448,624559a1-e7db-4096-b763-cf307a70e1bb,Head,Open Play,Post,Normal,,,,,,,112.0,48.2,120.0,42.9,2.8
shot,29df708d-1787-49c7-8885-893e121bf997,496,1,00:10:03.556,10,3,27,Barcelona,From Corner,,Barcelona,Óscar Mingueza García,Right Center Back,0.844689,True,0.056871813,0dc0b989-a713-4d29-93e6-42a20dc503b3,Head,Open Play,Saved,Normal,,,,,,,111.3,34.3,118.5,40.7,2.1
shot,5a76881c-6b9f-4469-bab2-c6fff6816e68,745,1,00:15:32.917,15,32,46,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Attacking Midfield,1.090872,,0.10275355,,Left Foot,Free Kick,Off T,Normal,,,,,,,95.4,37.0,120.0,35.4,1.6
shot,4873b769-a22f-4ef2-9edc-9506289d4af4,1155,1,00:23:35.174,23,35,64,Real Valladolid,From Free Kick,,Real Valladolid,Roque Mesa Quevedo,Right Center Midfield,1.174156,True,0.040073436,90ff1ae4-1a56-449e-b028-45e57522e304,Right Foot,Open Play,Off T,Normal,True,,,,,,93.3,39.0,120.0,38.2,3.5
shot,e5764174-a4c9-404c-9b2c-15d4b7efa682,1221,1,00:24:46.539,24,46,66,Real Valladolid,From Counter,,Real Valladolid,Roque Mesa Quevedo,Right Center Midfield,0.516558,,0.07157388,cd0405cd-c0ab-4447-9bf2-4f8df5ba2b5d,Right Foot,Open Play,Off T,Normal,,,,,,,103.3,48.1,120.0,39.8,5.6
shot,f3ec7f55-0c65-44c8-b65d-e147aeab6602,1313,1,00:26:17.124,26,17,69,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Attacking Midfield,1.236978,True,0.108932614,94a94507-c2dd-41fd-bae1-0bc9ac6ff164,Left Foot,Open Play,Off T,Volley,True,,,,,,106.4,32.1,120.0,46.3,4.1
shot,f2e69ccb-dac1-496f-8273-8fc331793482,1554,1,00:31:46.633,31,46,83,Barcelona,Regular Play,,Barcelona,Ousmane Dembélé,Center Forward,1.323087,True,0.05174671,fa80000b-9078-4624-891f-314f600d04e3,Head,Open Play,Saved,Normal,,,,,,,112.4,39.4,120.0,41.9,2.5
shot,5c698483-2ca9-42e0-8d7d-4432119b77ca,1876,1,00:39:49.961,39,49,96,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Attacking Midfield,0.234572,,0.13427268,550b19d4-814a-4788-b57d-2e5eb7b50167,Left Foot,Open Play,Blocked,Normal,True,,,,,,104.4,31.7,107.3,33.6,
shot,e4b7c6d8-7fcf-4237-932b-f47bf97eaf9a,2054,1,00:45:06.315,45,6,107,Barcelona,From Throw In,,Barcelona,Pedro González López,Left Defensive Midfield,0.757308,,0.038562108,,Right Foot,Open Play,Saved to Post,Normal,True,,,,,,94.5,35.5,117.8,36.9,0.2
shot,a85d2ac1-9681-4bbd-88a5-80fb518aa816,2106,1,00:46:15.118,46,15,110,Barcelona,Regular Play,,Barcelona,Antoine Griezmann,Left Attacking Midfield,0.256911,,0.04042022,49ab052a-2a1f-49c8-aca5-85c11eb6e36a,Left Foot,Open Play,Blocked,Normal,True,,,,,,98.6,26.0,103.8,28.6,
shot,419260a4-9971-4905-99f1-d99103c3edc5,2168,2,00:00:44.399,45,44,113,Barcelona,From Kick Off,,Barcelona,Ousmane Dembélé,Center Forward,0.075657,,0.028697912,b86be24c-8e17-4553-9426-2c8c7105e82d,Left Foot,Open Play,Blocked,Normal,,,,,,,97.1,45.5,98.8,44.8,
shot,1178be12-c89b-4c4d-b8f0-40393d887a3c,2246,2,00:01:49.524,46,49,113,Barcelona,From Kick Off,,Barcelona,Jordi Alba Ramos,Left Back,1.066314,,0.03215151,c8864a64-f91f-4770-8b1b-365542c04079,Left Foot,Open Play,Off T,Normal,,,,,,,94.5,31.2,120.0,40.3,3.7
