event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,40bf0bc2-1104-4fc8-84ba-f793ef24265b,127,1,00:02:29.851,2,29,9,Rayo Vallecano,From Throw In,,Rayo Vallecano,Alberto Perea Correoso,Right Wing,0.5015,,0.2073147,58a3d140-a063-4bf8-aa8d-c6ef068806ac,Head,Open Play,Saved,Normal,,,,,,,111.7,39.5,118.6,39.6,1.3
shot,8abd2bee-e8a9-4ceb-9f64-b3ec592d0b5a,132,1,00:02:33.019,2,33,9,Rayo Vallecano,From Throw In,,Rayo Vallecano,Alberto Bueno Calvo,Center Forward,0.0356,,0.09344374,,Left Foot,Open Play,Blocked,Half Volley,,,,,,,107.2,42.8,108.2,42.6,
shot,8ac48b3f-81e7-45a3-ac6f-268144a932dc,412,1,00:08:38.157,8,38,23,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.471774,,0.18033934,fe92c5d7-0954-4a50-80bc-8d306e924a12,Right Foot,Open Play,Blocked,Normal,True,,,,,,109.5,30.7,118.8,38.8,
shot,b1a3c284-2875-401a-bc99-02b575441a5f,832,1,00:18:26.989,18,26,45,Barcelona,From Free Kick,,Barcelona,Neymar da Silva Santos Junior,Left Wing,1.0732,,0.07524893,0b6de035-6a86-46cd-a34a-998424d5f05f,Right Foot,Open Play,Off T,Normal,,,,,,,112.0,29.1,120.0,47.1,0.8
shot,304d9537-3b49-4bb2-a085-036e65b7e699,1199,1,00:32:08.188,32,8,75,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,0.680742,,0.14998297,99b0f7dc-6e96-40dd-8e6e-dafd1226ef25,Left Foot,Open Play,Goal,Normal,True,,,,,,108.3,51.3,120.0,36.8,0.4
shot,f5a3f6e6-cfdc-4620-8642-2b57a63695e5,1222,1,00:33:19.604,33,19,78,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,1.542026,,0.11876819,66440b85-2656-4e1f-ad77-6019e1810317,Right Foot,Open Play,Off T,Lob,True,,,,,,92.5,45.2,120.0,42.0,4.4
shot,dbb78ac9-cd89-4951-a7cd-b15b99e9ba76,1291,1,00:34:29.815,34,29,81,Rayo Vallecano,Regular Play,,Rayo Vallecano,Roberto Trashorras Gayoso,Right Center Midfield,0.7059,,0.027306812,26e40a1b-1a82-4a13-8cb3-2aa7f0223af5,Right Foot,Open Play,Saved,Normal,,,,,,,108.8,21.9,117.3,35.8,2.1
shot,88ade781-3ec9-4813-9f92-15344acb65ff,1294,1,00:34:31.595,34,31,81,Rayo Vallecano,Regular Play,,Rayo Vallecano,Alberto Perea Correoso,Right Wing,0.0202,,0.089694686,,Right Foot,Open Play,Wayward,Volley,,,True,,,,105.5,47.1,104.0,44.2,
shot,72bca3e6-d7ca-4312-93d8-c12fda238f9f,1297,1,00:35:41.660,35,41,82,Rayo Vallecano,Other,,Rayo Vallecano,Roberto Trashorras Gayoso,Right Center Midfield,0.3026,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.5,36.9,1.7
shot,d357e896-8032-4ea9-84e2-338cbaf51dbb,1429,1,00:38:47.957,38,47,92,Rayo Vallecano,From Throw In,,Rayo Vallecano,Jonathan Viera Ramos,Left Wing,0.458166,,0.068577476,,Right Foot,Open Play,Saved,Normal,,,,,,,108.9,54.9,118.3,44.6,1.8
