event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,9d372ac9-e501-4ec8-8bd3-82a4ada5cdc5,362,1,00:07:22.379,7,22,14,Real Madrid,From Goal Kick,,Real Madrid,Karim Benzema,Center Forward,1.707339,True,0.018174881,e284d3f1-d53b-40fd-9099-dda51a5ed264,Right Foot,Open Play,Off T,Normal,True,,,,,,102.4,56.9,120.0,30.4,0.2
shot,47fe619b-b3a7-4a1c-a55b-31662baea78f,621,1,00:11:46.708,11,46,23,Real Madrid,Regular Play,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Wing,0.4491,,0.15799479,48066327-3d2f-4a34-8b50-8aa3ea5c1798,Right Foot,Open Play,Post,Volley,True,,,,,,116.5,47.5,119.9,42.4,2.8
shot,6de93c99-dfc8-4fa1-b690-4d2dfbb1a9f2,632,1,00:12:16.325,12,16,24,Real Madrid,From Corner,,Real Madrid,Francisco Román Alarcón Suárez,Left Center Midfield,0.0439,,0.0257325,fe00ac57-c560-4a45-8020-1abad5f4ccc8,Right Foot,Open Play,Blocked,Normal,,,,,,,102.5,23.8,104.7,26.2,
shot,d2b2539b-e71c-4fc8-a61b-29190bf56c84,652,1,00:12:56.842,12,56,25,Real Madrid,From Corner,,Real Madrid,Sergio Ramos García,Left Center Back,1.034341,True,0.03678793,1ee1d32a-631d-4ba1-ae79-28393294e040,Head,Open Play,Off T,Normal,,,,,,,114.0,32.4,120.0,38.9,4.5
shot,424b0b13-f574-48de-a38e-18769c08b9b7,843,1,00:16:58.582,16,58,35,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.817981,,0.041540213,536c5900-eb18-45e8-9c7d-da8d80eeee53,Head,Open Play,Off T,Normal,,,,,,,105.7,39.1,120.0,54.5,1.1
shot,60d00e18-dcdf-48f7-9a66-fc820e51f952,879,1,00:18:46.650,18,46,38,Barcelona,From Free Kick,,Barcelona,Jérémy Mathieu,Left Center Back,0.930972,,0.14706886,91fc5f10-c594-4ca8-8387-48f698378b24,Head,Open Play,Goal,Normal,,,,,,,111.8,39.6,120.0,42.6,0.5
shot,b5ddb0bf-3a74-4388-b64e-99d9c88c4f9f,954,1,00:22:22.836,22,22,43,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.4374,,0.055385593,,Left Foot,Free Kick,Blocked,Normal,,,,,,,93.5,27.6,104.6,31.4,
shot,185e7e86-d764-4ff9-8884-fb6f63a43898,963,1,00:23:10.262,23,10,44,Barcelona,From Corner,,Barcelona,Jordi Alba Ramos,Left Back,0.659342,,0.017828664,5be6705c-8bf6-47c2-a2d8-9db87ebf0ef0,Left Foot,Open Play,Off T,Normal,True,,,,,,90.1,34.8,120.0,28.3,4.3
shot,fcfafdca-8ab1-4d6e-94fc-5a49e48ae1ae,1123,1,00:25:12.517,25,12,45,Real Madrid,From Goal Kick,,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0.1978,,0.058444947,5dfd3d62-a419-4eb2-940c-ee997d236807,Right Foot,Open Play,Blocked,Normal,,,,,,,100.5,39.1,104.9,39.8,
shot,c0a4335e-0d1a-46f6-893c-6c3b3aeae555,1289,1,00:30:29.012,30,29,55,Barcelona,From Corner,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.401777,,0.043705795,,Right Foot,Open Play,Wayward,Half Volley,,,,,,,108.9,52.3,115.6,40.8,
shot,4e58d78f-ab74-4cc8-aa7b-9d0650bd54a9,1292,1,00:30:29.988,30,29,55,Barcelona,From Corner,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.121511,,0.7135298,,Left Foot,Open Play,Saved,Half Volley,True,,,,,,114.8,37.5,118.5,40.0,1.2
shot,db036678-0f7b-4e82-8de8-c77815207af9,1319,1,00:30:52.648,30,52,63,Real Madrid,Regular Play,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Wing,0.716657,True,0.42851046,33836135-c701-450d-b47d-902583620463,Right Foot,Open Play,Goal,Normal,True,,,,,,107.2,41.3,120.0,38.1,0.3
shot,414fdd41-bdb5-4527-9477-67b081ba89ed,1386,1,00:33:45.094,33,45,65,Real Madrid,From Free Kick,,Real Madrid,Luka Modrić,Right Center Midfield,1.097405,,0.022582684,71ca390d-e3f3-4351-a646-cf7e20f9a68d,Right Foot,Open Play,Off T,Normal,,,,,,,90.3,32.4,120.0,33.7,0.2
shot,543a20bd-2ef2-4060-901f-162b754888d0,1700,1,00:40:48.771,40,48,79,Barcelona,Regular Play,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,1.218451,,0.055039823,efe26f3f-37fc-4c60-b6a0-e6248579bf34,Right Foot,Open Play,Off T,Overhead Kick,True,,,,,,104.9,38.7,120.0,47.8,4.3
shot,e6e00921-ec26-48d2-8c79-157c591f8661,1757,1,00:42:21.201,42,21,82,Real Madrid,Regular Play,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Wing,1.357943,,0.016057586,f939b39a-0620-4978-8adb-445e55004a65,Right Foot,Open Play,Saved,Normal,,,,,,,96.9,19.5,118.0,38.1,2.4
shot,82abb2c7-b94b-47fe-a010-2bc12c29f8c7,1762,1,00:42:54.489,42,54,83,Real Madrid,From Corner,,Real Madrid,Gareth Frank Bale,Right Wing,0.905336,,0.12707485,d1ec0863-e61a-4d55-8c6c-4b6d32ae61b4,Right Foot,Open Play,Off T,Normal,,,,,,,110.1,42.5,120.0,35.2,0.2
shot,e9da1c8c-8aa5-4e6e-9f5d-547abc4ae1ab,2023,2,00:03:37.438,48,37,98,Real Madrid,Regular Play,,Real Madrid,Karim Benzema,Center Forward,0.4238,True,0.08300745,87f2120a-88f9-4d47-8a60-940278f5104f,Right Foot,Open Play,Saved,Normal,,,,,,,108.9,49.3,118.0,42.7,1.0
shot,b1fd8555-9743-4959-80e0-953c161320ee,2262,2,00:10:30.639,55,30,110,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.182012,True,0.10550416,eb35679b-5849-4f87-a230-f37659888f88,Right Foot,Open Play,Goal,Normal,,,,,,,105.3,51.8,120.0,37.0,0.2
shot,e4704a96-44d0-4ff3-acae-c688ac18fd55,2284,2,00:12:08.005,57,8,111,Real Madrid,From Kick Off,,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0.218578,True,0.037252072,ee8d8e68-cc6b-455d-aa5a-27b112c4b3a2,Left Foot,Open Play,Blocked,Normal,,,,,,,112.6,26.8,113.2,27.6,
shot,12cdc5ac-fdce-4b09-9fb7-2452654a383d,2290,2,00:12:25.751,57,25,112,Real Madrid,From Corner,,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Wing,0.893404,True,0.09232539,f88509e9-648c-4504-858d-9a5e6da048c7,Head,Open Play,Off T,Normal,,,,,,,112.1,40.1,120.0,38.5,4.3
