event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,a9f6297a-bb12-42aa-8f05-6388d377ff47,48,1,00:00:53.230,0,53,3,Barcelona,From Throw In,,Barcelona,Thierry Henry,Left Wing,1.0132,,0.016032727,8bad8e2b-9386-4a94-8484-7fad2c7ca486,Right Foot,Open Play,Post,Normal,,,,,,,101.1,19.7,120.0,37.3,2.8
shot,bc5e64ee-1db0-49b1-bc0b-78a55f2648b5,74,1,00:01:44.396,1,44,4,Barcelona,From Corner,,Barcelona,Zlatan Ibrahimović,Center Forward,1.955485,,0.31157935,9e42c241-d69f-4828-844d-a1f8e4c2b0ea,Right Foot,Open Play,Goal,Lob,True,,,,,,106.7,29.6,120.0,41.5,0.5
shot,b74daee6-fb1c-4b57-b9bf-cbbd89ae4bc1,309,1,00:08:56.400,8,56,20,Barcelona,From Free Kick,,Barcelona,Zlatan Ibrahimović,Center Forward,0.6837,,0.054673593,b3564e0a-7c01-4e33-a1a6-16365dd5aee7,Left Foot,Open Play,Saved,Normal,,,,True,,,114.4,26.8,117.6,36.0,0.2
shot,eccef5ce-872a-479f-8320-025898eea494,595,1,00:15:52.778,15,52,40,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.385559,,0.33924317,01c9a221-0596-4e40-ac8a-d193edb89c30,Left Foot,Open Play,Goal,Normal,,,,,,,112.9,40.6,120.0,38.8,0.1
shot,9f53169d-3a03-43bf-83a4-665108e712f7,627,1,00:17:34.035,17,34,42,Atlético Madrid,From Throw In,,Atlético Madrid,Diego Forlán Corazo,Right Center Forward,0.0582,,0.010596658,a14d183b-a796-4aeb-abea-cfb881e371cc,Right Foot,Open Play,Blocked,Normal,,,,,,,85.7,52.6,86.4,52.5,
shot,eb4b6f4b-29a4-425e-9283-bc0903e1ea92,653,1,00:18:39.234,18,39,45,Atlético Madrid,From Corner,,Atlético Madrid,Sergio Leonel Agüero del Castillo,Left Center Forward,0.6414,,0.03037435,d09b3514-95ad-4212-b521-b430fc3f94ac,Right Foot,Open Play,Off T,Volley,True,,,,,,115.3,49.6,120.0,50.1,2.0
shot,bf24a315-7ba7-437d-82bf-5392ddf10d29,762,1,00:21:37.893,21,37,51,Atlético Madrid,Regular Play,,Atlético Madrid,Maximiliano Rubén Rodríguez,Right Center Midfield,0.424,,0.030829003,a9f3f6e3-21ba-47cf-925c-d14a810f676a,Left Foot,Open Play,Saved,Normal,,,,True,,,112.2,25.1,118.2,36.1,1.4
shot,ce9c8680-a0c6-427d-920e-4ca5f2f895a3,891,1,00:24:46.502,24,46,61,Atlético Madrid,Regular Play,,Atlético Madrid,José Manuel Jurado Marín,Center Attacking Midfield,1.4414,,0.016651044,aaf18780-8339-48e2-b463-0f2d71acbae4,Right Foot,Open Play,Off T,Normal,,,,,,,87.3,27.8,120.0,31.3,3.2
shot,e6edbf71-96df-4b35-a892-23105a1a6b27,988,1,00:26:50.847,26,50,63,Atlético Madrid,Regular Play,,Atlético Madrid,Maximiliano Rubén Rodríguez,Right Center Midfield,0.3619,,0.14468876,5bedb98e-d492-4f7b-be7b-0b0c194a9a09,Right Foot,Open Play,Off T,Normal,,,,,,,113.4,52.0,120.0,45.8,1.6
shot,2882a259-5ea4-4d74-b9f3-b178e9594db6,1012,1,00:27:51.766,27,51,65,Atlético Madrid,From Free Kick,,Atlético Madrid,José Manuel Jurado Marín,Center Attacking Midfield,0.0728,,0.15405765,e8abdad8-b503-461b-b8cc-d030ef81da98,Left Foot,Open Play,Blocked,Normal,,,,,,,112.4,30.0,112.7,30.4,
shot,307fe8b8-62ac-4010-b40d-1d34bc44f05c,1066,1,00:30:02.609,30,2,68,Barcelona,From Free Kick,,Barcelona,Daniel Alves da Silva,Right Back,1.2627,,0.015830683,,Right Foot,Free Kick,Goal,Normal,,,,,,,87.2,57.2,120.0,36.3,1.1
shot,8c03f1df-156d-4f73-87b8-1d0de17fcbb1,1237,1,00:35:22.435,35,22,77,Atlético Madrid,From Corner,,Atlético Madrid,Pablo Ibáñez Tébar,Right Center Back,0.501901,True,0.13249002,ce5a368e-d4e3-43f4-b8d3-928d28db33d6,Head,Open Play,Wayward,Normal,,,,,,,113.6,43.0,113.1,36.2,
shot,5ab963b3-39ff-4e32-8bab-570821082895,1430,1,00:39:22.561,39,22,84,Atlético Madrid,Regular Play,,Atlético Madrid,José Manuel Jurado Marín,Center Attacking Midfield,0.1454,,0.03205292,4f13aef1-8b69-4970-9fac-651c99a0c397,Right Foot,Open Play,Blocked,Normal,,,,,,,93.1,35.6,97.3,36.5,
