event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,0ef4507c-0e21-4921-9c42-bc2657f3013b,254,1,00:04:06.812,4,6,13,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Wing,0.175307,,0.023004083,c14c003d-8221-49a1-b4fe-3f869e7ba524,Right Foot,Open Play,Blocked,Normal,,,,,,,93.4,29.0,97.4,30.2,
shot,a64e867b-abbc-46ad-a941-68983a439468,998,1,00:20:10.293,20,10,49,Barcelona,From Counter,,Barcelona,Lionel Andrés Messi Cuccittini,Secondary Striker,0.814359,True,0.07281163,d9b95eff-d817-4c77-b796-ed133ca00ee1,Left Foot,Open Play,Saved,Normal,,,,,,,95.0,44.0,115.3,40.6,0.1
shot,0c293c46-8b4e-41ca-b067-c5aec9df8f19,1024,1,00:20:55.726,20,55,51,Atlético Madrid,Regular Play,,Atlético Madrid,Thomas Teye Partey,Left Center Midfield,1.354168,,0.009055085,919f8780-ecc1-48f8-bfc4-73f5d2f774d9,Right Foot,Open Play,Off T,Normal,,,,,,,84.3,25.8,120.0,35.1,0.3
shot,f604be0b-0b58-432b-954f-0a1cbcd10fad,1144,1,00:24:22.406,24,22,56,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.341527,,0.08755014,ad5ea58a-060c-42cc-898f-e16acc668e3b,Left Foot,Open Play,Blocked,Normal,,,,,,,99.5,49.4,103.2,46.8,
shot,4474ad40-d137-4666-bea3-b92e8776d02a,1151,1,00:25:24.933,25,24,57,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Secondary Striker,1.254459,,0.07411622,,Left Foot,Free Kick,Goal,Normal,,,,,,,94.5,50.4,120.0,43.7,2.2
shot,386e2316-6690-4557-a711-992579a804e2,1341,1,00:31:15.573,31,15,68,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.454617,,0.16357602,,Right Foot,Open Play,Blocked,Normal,,,,,,,110.6,50.9,112.9,47.2,
shot,a5256b68-7032-4707-b1fb-64862aac0c69,1405,1,00:33:21.264,33,21,75,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Right Wing,0.723699,,0.033998188,835ea690-2b4f-4d3c-b849-6801b4b8e5bc,Left Foot,Open Play,Saved,Normal,,,,,,,98.3,47.0,117.1,38.9,0.9
shot,0a6a34ce-2edb-4bb4-b717-79a8ac23bbce,1583,1,00:36:43.354,36,43,81,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Right Wing,0.593481,,0.03244841,b6bd4515-90d9-4669-b7b5-6e9b102fca4e,Left Foot,Open Play,Saved,Normal,,,,,,,109.4,27.5,119.2,36.7,1.7
shot,f539cd5b-0a46-4625-9a44-0606dedb4b72,1868,1,00:42:43.807,42,43,96,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,1.140284,True,0.090426475,e411672a-e9a6-4586-b48f-e63d48972567,Head,Open Play,Off T,Normal,,,,,,,110.9,36.7,120.0,42.4,3.5
shot,28c89622-a10a-4716-a822-ee3e725b843a,2330,2,00:05:58.558,50,58,120,Atlético Madrid,From Free Kick,,Atlético Madrid,Saúl Ñíguez Esclapez,Right Wing,1.653839,,0.029269291,,Left Foot,Open Play,Off T,Normal,,,,,,,98.6,33.5,120.0,24.6,4.5
