event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,964fb986-4c26-4a6a-9f70-7615f6c771e5,76,1,00:01:02.529,1,2,2,Barcelona,From Kick Off,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.1282,,0.1323156,f412d5b7-8f11-4120-aaf1-128f7d996b08,Left Foot,Open Play,Blocked,Normal,True,,,,,,109.9,38.3,110.9,38.1,
shot,25c53f06-0860-4c03-ab87-ea3347ce6bf6,82,1,00:01:06.120,1,6,2,Barcelona,From Kick Off,,Barcelona,Ivan Rakitić,Left Center Midfield,0.4859,,0.13085555,15472514-418d-4e4d-887e-2c8737dc283a,Head,Open Play,Blocked,Diving Header,,,,,,,110.6,48.2,115.4,37.8,
shot,f18439a6-330a-40c7-be32-96fd99f77bb6,782,1,00:17:06.007,17,6,26,Barcelona,From Free Kick,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.3956,,0.09683235,,Right Foot,Free Kick,Blocked,Normal,,,,,,,95.9,32.5,107.2,37.6,
shot,58d1adb9-45c9-4e97-8d99-efed6952126c,998,1,00:21:13.342,21,13,31,Eibar,Regular Play,,Eibar,Saúl Berjón Pérez,Right Center Forward,0.2718,,0.012489217,54808e25-79b7-468f-bf68-0d4cf02b28bf,Right Foot,Open Play,Blocked,Normal,,,,,,,97.9,19.9,100.4,22.7,
shot,aa65e0c6-3f7a-4a0b-830e-d859220aa734,1421,1,00:29:46.472,29,46,39,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.1391,,0.16662134,bcaa7502-ac02-4810-81fd-4db528971d8d,Left Foot,Open Play,Blocked,Normal,,,,,,,105.2,43.0,108.3,42.3,
shot,91f4e7c4-7707-4f57-b71c-d040a10b2489,1425,1,00:30:56.593,30,56,40,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.5127,,0.76,,Left Foot,Penalty,Goal,Normal,,,,,,,108.1,40.1,120.0,42.6,1.6
shot,391546a6-f175-4233-8e51-86c52797d36e,1505,1,00:33:49.241,33,49,48,Eibar,From Throw In,,Eibar,Jon Errasti Zabalete,Right Center Midfield,0.1275,,0.022482477,f1e13c76-31bb-464b-b1da-c4f9281af8ef,Right Foot,Open Play,Blocked,Normal,True,,,,,,102.1,39.8,103.4,39.7,
shot,75dd588a-c493-4400-b734-245b1745b94f,1700,1,00:39:26.274,39,26,59,Eibar,Regular Play,,Eibar,Javier Lara Grande,Left Center Midfield,1.3299,,0.028319322,509bd20c-9c42-4e1e-908a-e88ff21b5509,Right Foot,Open Play,Off T,Normal,,,,,,,94.4,29.6,120.0,34.8,0.5
shot,6e9d52d2-7559-4cbd-84bb-4c4d511fc369,2073,2,00:02:43.590,47,43,77,Eibar,Regular Play,,Eibar,Saúl Berjón Pérez,Right Center Forward,1.046528,,0.019167252,d5ae4922-d08f-4627-af74-d687244d6470,Left Foot,Open Play,Off T,Normal,,,,,,,103.8,21.3,120.0,33.1,3.2
shot,c86c9f15-35fd-4d9c-a055-0a86b814f7d4,2233,2,00:06:53.973,51,53,86,Barcelona,From Throw In,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.172,,0.14039439,bfbc10af-e22e-4e88-b498-d51da3eab483,Right Foot,Open Play,Saved,Normal,True,,,,,,115.3,48.7,116.5,46.8,0.6
shot,9005a8b2-26be-4e29-b405-663ffe8141f0,2323,2,00:08:59.612,53,59,94,Barcelona,From Corner,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.8374,,0.06967422,9eb131d3-2bba-4078-9328-a1b963da7043,Head,Open Play,Goal,Diving Header,,,,,,True,107.7,42.4,120.0,36.9,2.3
shot,db04b88a-025d-49df-aaff-b7c2cdde6def,2372,2,00:10:56.605,55,56,97,Barcelona,Regular Play,,Eibar,Javier Lara Grande,Left Center Midfield,1.0368,,0.032320492,,Right Foot,Open Play,Saved,Normal,,,,,,,98.0,27.6,119.2,36.7,0.5
shot,98aad237-17f4-4567-b989-cfad4cd8673c,2616,2,00:15:40.975,60,40,106,Barcelona,From Counter,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.0814,,0.035184864,eb5be012-229b-48bc-9e39-07d3f85417d5,Right Foot,Open Play,Blocked,Normal,,,,,,,100.8,28.7,103.2,30.6,
