event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,49a410d2-452c-4eb9-b4ec-2e74c81d37aa,96,1,00:03:48.112,3,48,6,Elche,From Free Kick,,Elche,Garry Mendes Rodrigues,Left Midfield,2.035273,,0.01127196,fa49734d-d229-499a-b8ef-c81f7675d1e8,Right Foot,Open Play,Off T,Normal,,,,,,,86.1,30.1,120.0,29.8,0.2
shot,6522c9df-96cb-4eaa-a09a-28c8cda53447,628,1,00:14:49.580,14,49,30,Barcelona,From Corner,,Barcelona,Ivan Rakitić,Right Center Midfield,1.0507,,0.028753558,5a166e4e-7138-4137-b13a-ce5b5c0e2fb7,Right Foot,Open Play,Off T,Normal,True,,,,,,97.8,19.2,120.0,48.3,0.5
shot,83711913-1c95-42ff-9465-7e450dcb8c15,699,1,00:16:16.604,16,16,32,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,0.3691,,0.027494607,340a5a54-d49b-4ca1-ba3f-18012c0a4e01,Left Foot,Open Play,Blocked,Normal,,,,,,,89.7,31.0,100.0,33.2,
shot,d3878e48-6d68-4da5-b436-ae144ac23f57,809,1,00:18:54.066,18,54,37,Elche,From Throw In,,Elche,Jonathas Cristian de Jesus,Center Forward,1.041174,,0.029669905,8839c131-37ae-47a9-9789-4409c6b19f03,Right Foot,Open Play,Off T,Normal,,,,,,,95.4,66.0,120.0,46.1,5.1
shot,9d11fbd4-bd96-4b72-9aab-78552d283b25,984,1,00:21:56.433,21,56,42,Barcelona,From Throw In,,Barcelona,Munir El Haddadi Mohamed,Left Wing,0.6302,,0.05331643,5e98737e-4f52-496d-bd1a-61ff290849f7,Left Foot,Open Play,Post,Normal,,,,True,,,110.2,23.5,120.0,37.0,2.8
shot,8865443a-1f8a-4776-95ca-4f89de474991,1045,1,00:22:44.275,22,44,43,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.9582,,0.061901018,2b4e7d3f-def1-48eb-bcdb-3c49737a2963,Left Foot,Open Play,Off T,Normal,,,,,,,96.3,40.7,120.0,41.1,4.1
shot,75b39666-29c6-4b04-a25f-b3d3bcbee601,1446,1,00:31:50.419,31,50,64,Barcelona,From Throw In,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,1.1118,,0.029799882,4297c480-d335-404d-ac4c-efa0d118a7b8,Left Foot,Open Play,Post,Normal,,,,,,,96.4,25.7,120.0,42.8,2.8
shot,c4b46583-ec45-49c5-b004-f020f01dcf89,1452,1,00:32:47.380,32,47,65,Barcelona,From Free Kick,,Barcelona,Daniel Alves da Silva,Right Back,0.4652,,0.045792572,60bca53d-4e4b-4981-a910-ae6caa4231c6,Right Foot,Open Play,Off T,Volley,True,,,,,,104.7,43.9,120.0,46.9,0.2
shot,f0d43c5c-a8ec-4297-80e0-56656daab0a4,1926,1,00:41:40.527,41,40,88,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.9159,,0.19629723,ed7075a8-cf0c-482b-8e81-a443e08fcc94,Left Foot,Open Play,Goal,Normal,,,,,,,105.3,31.7,120.0,43.5,0.1
shot,0be09bcf-f90e-48e9-b28c-602b37d60843,1943,1,00:44:38.031,44,38,90,Elche,From Free Kick,,Elche,José Eduardo Albácar Gallego,Left Back,1.229582,,0.08763968,,Left Foot,Free Kick,Off T,Normal,,,,,,,92.2,38.1,120.0,37.5,5.3
shot,6384ec9c-cfc7-4b80-b662-be95e48da229,2105,2,00:00:52.609,45,52,94,Barcelona,From Kick Off,,Barcelona,Munir El Haddadi Mohamed,Left Wing,1.1364,True,0.31584463,,Left Foot,Open Play,Goal,Half Volley,True,,,,,,104.0,48.1,120.0,36.4,0.8
shot,df187294-af36-48a0-badc-443f6b1fb53e,2511,2,00:10:50.651,55,50,110,Barcelona,From Counter,,Barcelona,Marc Bartra Aregall,Right Center Back,0.2466,,0.30276278,4290d65a-2f73-420c-828c-dbd942f9cc8a,Right Foot,Open Play,Saved,Normal,,,,True,,,112.5,46.9,113.6,46.3,0.2
shot,41bd5e64-3a76-4be0-978b-e5b39bb3e0b5,2776,2,00:17:52.277,62,52,122,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Center Forward,0.8487,,0.20557408,,Left Foot,Open Play,Goal,Normal,,,,,,,104.5,45.5,120.0,36.4,0.2
shot,9c1fada8-7e41-4aa9-a7ed-156d9ba168bc,3247,2,00:29:33.905,74,33,142,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Left Center Forward,0.7543,,0.065265045,,Right Foot,Open Play,Saved,Normal,,,,,,,96.0,40.1,115.2,40.1,1.3
shot,ce063038-be2f-4be8-b222-c7c07c1a0e37,4166,2,00:47:20.083,92,20,167,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Left Center Forward,0.2492,True,0.37394363,5ef3bb74-3df7-4c80-9cda-04dd82cf4703,Right Foot,Open Play,Saved,Normal,True,,,,,,110.3,46.9,113.2,45.4,0.2
