event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,cffce58f-5ee3-441f-af85-d56070ad5702,35,1,00:01:11.614,1,11,3,Espanyol,From Free Kick,,Espanyol,José María Callejón Bueno,Left Midfield,1.0023,,0.058498498,,Right Foot,Free Kick,Off T,Normal,,,,,,,97.4,29.9,120.0,37.0,4.4
shot,ddadb41b-ae71-4a4e-a868-37f8974aa6be,532,1,00:11:57.600,11,57,25,Barcelona,From Corner,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,0.9197,,0.0118646035,,Right Foot,Open Play,Blocked,Volley,True,,,,,,93.1,43.5,107.9,38.6,
shot,066e1c1d-0d24-4a29-9134-8f123af9f706,790,1,00:17:28.372,17,28,37,Barcelona,From Throw In,,Barcelona,David Villa Sánchez,Left Wing,0.749709,True,0.020918427,73c4abfa-fed8-4e06-bde4-a3c611d541ce,Right Foot,Open Play,Saved,Normal,,,,,,,106.5,20.6,117.4,36.6,0.2
shot,b5177af5-c3f9-441c-9997-adda8ee24a05,923,1,00:19:41.321,19,41,46,Barcelona,From Keeper,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,0.8057,,0.045988914,7ec25bcd-bde9-4ac2-a86a-069a5821ec74,Left Foot,Open Play,Saved,Normal,,,,,,,100.9,55.1,116.1,44.3,0.4
shot,69a345cb-629e-4e4b-a7ed-08014db73b28,983,1,00:20:31.100,20,31,48,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,0.7231,,0.03329892,5143e95d-f270-40e2-a1ac-d37b5b016659,Right Foot,Open Play,Saved,Normal,,,,,,,107.8,25.9,116.2,38.2,0.5
shot,9b300bcd-0451-46b1-a5d1-0221f8b15e98,1125,1,00:23:00.222,23,0,52,Barcelona,From Free Kick,,Barcelona,Daniel Alves da Silva,Right Back,0.3108,,0.022543218,,Left Foot,Open Play,Blocked,Volley,True,,,,,,96.2,50.3,107.5,49.4,
shot,251d27f9-f259-4edf-ba21-4a2abf9869b6,1321,1,00:27:20.879,27,20,62,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.343812,,0.058095574,ada1a42d-2bf6-4ff7-92b9-a5e9e50192a4,Right Foot,Open Play,Wayward,Normal,,,,True,,,115.3,52.3,117.5,0.1,
shot,a8d53c50-d916-4a1a-b58d-86f35a1b88c2,1374,1,00:28:35.043,28,35,65,Barcelona,From Throw In,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,0.6269,,0.095188744,,Right Foot,Open Play,Goal,Normal,,,,,,,106.9,28.5,120.0,37.2,0.2
shot,52c37656-ccf0-4a2f-867b-873684b9bcaf,1673,1,00:36:16.088,36,16,77,Barcelona,From Throw In,,Barcelona,David Villa Sánchez,Left Wing,0.112,,0.04763262,fe70ac37-e53e-42b0-b01c-a5961b3ac8c3,Right Foot,Open Play,Blocked,Normal,,,,,,,105.7,32.0,107.2,33.0,
shot,c79048a2-23bf-4098-92a5-a5179c28feab,1701,1,00:36:32.005,36,32,77,Barcelona,From Throw In,,Barcelona,David Villa Sánchez,Left Wing,0.564668,,0.4732452,9ce8b58c-073e-4416-b870-a896fb9f258d,Right Foot,Open Play,Off T,Normal,,,,True,,,108.2,33.8,120.0,35.2,1.4
shot,31461e01-7140-431e-9732-73fd3b065a5c,2206,2,00:00:58.180,45,58,99,Espanyol,Regular Play,,Espanyol,Pablo Daniel Osvaldo,Center Forward,0.2531,,0.028871756,2099017f-a76a-4375-b1e4-1c5e9b0fe922,Right Foot,Open Play,Blocked,Normal,,,,,,,101.2,25.9,102.2,26.6,
shot,348c663a-7866-4065-88e1-519f3c5b6f98,2248,2,00:01:33.825,46,33,100,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,0.5598,,0.10200606,,Left Foot,Open Play,Saved,Normal,True,,,,,,105.9,52.8,116.0,41.7,1.3
shot,1b8e466b-a810-48bb-bf34-ef68ab7255ba,2253,2,00:02:00.817,47,0,101,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Left Center Back,0.403799,True,0.26368028,3009cf77-7eb4-47ec-9aec-82063e59fd22,Head,Open Play,Goal,Normal,,,,,,,113.6,36.5,120.0,37.5,1.0
shot,823f72c8-c3b6-4f75-8151-79b1e3a27cdb,2540,2,00:08:12.591,53,12,113,Espanyol,From Free Kick,,Espanyol,Pablo Daniel Osvaldo,Center Forward,0.627102,,0.13215104,b8f3c597-f46b-49d4-adab-4bab01222533,Left Foot,Open Play,Saved,Normal,,,,,,,107.9,50.8,118.3,41.7,2.0
shot,0a9b31b8-edf9-4025-a674-09cf95b798d7,2651,2,00:11:07.471,56,7,127,Espanyol,From Counter,,Espanyol,Pablo Daniel Osvaldo,Center Forward,0.4955,,0.06367156,c9312d10-ce47-4576-adb4-c17e9b0b27bd,Right Foot,Open Play,Saved,Normal,,,,True,,,113.7,55.6,118.9,44.3,1.2
shot,e9f490cb-5061-4f5c-9e8d-20745e44b7e8,2851,2,00:17:46.303,62,46,139,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.3068,,0.13417219,,Left Foot,Free Kick,Blocked,Normal,,,,,,,98.3,37.1,108.2,38.9,
shot,773a66ad-78e2-48d9-abb0-8666f1c526ae,3004,2,00:21:02.405,66,2,147,Barcelona,Regular Play,,Barcelona,David Villa Sánchez,Left Wing,0.861067,,0.02182935,76240cd0-f518-4d02-a1b8-fa053979b71a,Right Foot,Open Play,Off T,Normal,,,,,,,99.0,22.3,120.0,34.7,0.2
shot,fe5d8e2e-8c1a-49d1-8270-d81e5eefbd6c,3124,2,00:24:05.235,69,5,153,Espanyol,From Corner,,Espanyol,Javier Márquez Moreno,Left Center Midfield,1.2074,,0.010140161,9805540f-c40d-425b-bfab-96284a55a43c,Left Foot,Open Play,Off T,Volley,True,,,,,,85.2,36.7,119.9,30.7,0.9
shot,5f071bf1-5d81-43f5-a370-49a3c4a89306,3239,2,00:26:29.114,71,29,159,Espanyol,Regular Play,,Espanyol,Javier Márquez Moreno,Left Center Midfield,0.3017,,0.008281406,,Left Foot,Open Play,Blocked,Normal,,,,,,,79.5,41.3,87.8,40.6,
shot,2520046b-bdbd-4507-ac18-11321579801e,3371,2,00:29:03.420,74,3,163,Barcelona,From Corner,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,0.0298,,0.0875786,e86c77a9-a4a0-4df6-a7e2-2a465159a72f,Left Foot,Open Play,Blocked,Normal,,,,,,,107.8,43.7,109.2,43.5,
shot,924f9052-0649-4a28-bdb5-d7f53d5c2812,3602,2,00:34:30.627,79,30,173,Espanyol,Regular Play,,Espanyol,Pablo Daniel Osvaldo,Center Forward,0.7162,,0.24181983,,Right Foot,Open Play,Off T,Normal,True,,,,,,112.7,49.5,120.0,45.4,0.9
