event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,8791cc56-e780-48bd-b6e9-05f6643f4f11,164,1,00:02:59.237,2,59,5,Barcelona,From Throw In,,Barcelona,Munir El Haddadi Mohamed,Right Wing,0.605881,True,0.0600304,43386a52-ed6e-4661-b062-ac26bceb0f90,Left Foot,Open Play,Off T,Normal,,,,,,,99.6,53.6,120.0,31.0,7.1
shot,df2d9352-7f8d-4253-8d8e-442d5998d63d,237,1,00:04:31.706,4,31,9,Barcelona,From Throw In,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Left Wing,0.3977,,0.2775108,78a84e6f-3af8-488a-823e-70120539a357,Left Foot,Open Play,Saved,Normal,True,,,,,,112.7,44.0,119.4,42.5,0.2
shot,0ec5df38-0f48-43e6-8618-f37230b45646,907,1,00:18:35.007,18,35,46,Barcelona,From Throw In,,Barcelona,Munir El Haddadi Mohamed,Right Wing,0.63384,,0.14825587,681ac1f8-680c-4162-927d-e3cd97bece32,Left Foot,Open Play,Off T,Normal,,,,,,,102.9,41.0,120.0,33.4,7.8
shot,a4f5d547-f238-4a95-b0a7-703a58489e4f,1136,1,00:23:47.836,23,47,59,Athletic Bilbao,Regular Play,,Athletic Bilbao,Iker Muniain Goñi,Left Wing,1.247805,True,0.018557167,a6c2ce00-6a85-4edd-a03b-3c64dcea0924,Head,Open Play,Saved Off Target,Normal,,,,,,,107.0,31.3,120.0,34.2,1.6
shot,ff975f14-b981-46dc-9ba0-3cb5dcdb4a73,1298,1,00:27:24.984,27,24,69,Athletic Bilbao,From Throw In,,Athletic Bilbao,Ander Iturraspe Derteano,Right Defensive Midfield,0.64679,,0.065594316,fdc927de-e1ea-47fc-8bdc-e36abb4e0ab2,Right Foot,Open Play,Saved,Normal,,,,,,,106.9,26.8,119.3,39.1,0.2
shot,6192b748-699f-46e4-b837-b0e810a2a023,1664,1,00:36:14.127,36,14,94,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,1.313246,,0.039217316,c2c1b317-3578-4cc2-93d9-ee8887d62781,Head,Open Play,Off T,Normal,,,,,,,109.8,38.8,120.0,24.2,0.6
shot,e47cfe4b-3108-4b8c-a832-91515a24426b,1876,1,00:40:39.079,40,39,103,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.0916,,0.11553295,dfb3c5f7-4ad9-4138-8d63-44fedfc200a2,Left Foot,Open Play,Blocked,Normal,True,,,,,,106.7,32.8,107.8,33.3,
shot,3cb892e0-6025-4cef-928c-4dc380bb8f7d,1948,1,00:42:31.079,42,31,104,Barcelona,From Free Kick,,Barcelona,Ivan Rakitić,Right Center Midfield,0.5494,,0.028123224,2eb0e029-3a64-4925-a3a9-698ad3da3a89,Right Foot,Open Play,Saved,Half Volley,,,,,,,107.6,55.7,118.9,42.0,0.3
shot,f7363c1d-b274-4cce-953a-7a40596ebd97,1966,1,00:43:02.413,43,2,105,Barcelona,From Corner,,Barcelona,Munir El Haddadi Mohamed,Right Wing,0.0718,,0.49840212,3ae85251-5873-4e82-80e7-003b2c273c4f,Left Foot,Open Play,Saved,Normal,True,,,,,,116.8,43.7,118.2,43.0,0.0
shot,8911055c-c7c6-46cb-a646-94f3526e4995,2399,2,00:07:03.825,52,3,131,Barcelona,From Throw In,,Barcelona,Jordi Alba Ramos,Left Back,0.7368,,0.06986765,0404000a-59bd-4c4a-8253-fc0a4ca2eaf4,Right Foot,Open Play,Saved,Normal,,,,,,,103.7,31.5,118.7,38.4,0.2
shot,cb2ee403-49a4-4795-8b27-5645cb6a74b8,2564,2,00:10:57.282,55,57,136,Barcelona,From Throw In,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,0.624164,,0.01703495,,Right Foot,Open Play,Off T,Normal,,,,,,,101.8,58.7,120.0,43.5,4.5
shot,5706018e-610b-4d66-a03d-ffb8b54558c0,2719,2,00:13:50.099,58,50,144,Barcelona,Regular Play,,Barcelona,Munir El Haddadi Mohamed,Right Wing,0.394128,,0.18276563,2505e75c-2d34-4705-a01c-77fb4b6461ca,Head,Open Play,Saved,Normal,,,,,,,112.8,36.2,118.6,37.4,1.0
shot,50b1904a-c6a9-4e71-8470-f0a60c3488f2,2971,2,00:19:30.305,64,30,153,Athletic Bilbao,From Counter,,Athletic Bilbao,Aritz Aduriz Zubeldia,Center Forward,1.267389,,0.031166524,,Right Foot,Open Play,Saved,Normal,,,,,,,95.0,36.7,118.1,38.0,0.0
shot,eae14723-23ef-4e84-9b4b-221c9a4d31a2,3080,2,00:22:00.181,67,0,166,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Right Wing,0.774938,True,0.0355163,a4c4ffae-7159-42ca-8fcf-836a19db3e3a,Right Foot,Open Play,Off T,Normal,,,,,,,99.7,25.3,120.0,48.4,0.6
