event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,f64abf79-d71a-46c8-b295-0d4c5f7909af,129,1,00:01:53.902,1,53,4,Real Betis,Regular Play,,Real Betis,Diego Tardelli Martins,Left Wing,0.6637,,0.07811263,a07a0d2a-4c2c-4bae-b903-283110e65424,Left Foot,Open Play,Saved,Half Volley,True,,,,,,106.6,32.2,119.6,39.2,0.4
shot,49578725-7db5-4c34-b6a8-0a97350b09bc,379,1,00:08:55.726,8,55,22,Barcelona,From Throw In,,Barcelona,Andrés Iniesta Luján,Right Center Midfield,1.468058,True,0.024197126,e7d91e2d-e024-4062-94e2-9583cb5f0bfb,Right Foot,Open Play,Off T,Normal,,,,,,,90.1,43.5,120.0,44.8,5.6
shot,dba8bb0b-bc2c-4eba-9701-91f805d1c447,596,1,00:16:35.986,16,35,37,Barcelona,Regular Play,,Barcelona,Henrik Larsson,Center Forward,0.782917,,0.84168404,90fc394b-adf5-446b-97e9-5e02544b2c90,Right Foot,Open Play,Goal,Normal,True,,,,True,,115.0,37.7,120.0,39.8,0.2
shot,325abafb-8fbb-48f2-86c5-a54651324563,632,1,00:19:02.586,19,2,42,Real Betis,From Throw In,,Barcelona,Juliano Haus Belletti,Right Back,1.1494,,0.012270912,,Right Foot,Open Play,Saved,Half Volley,,,,,,,88.9,50.7,116.5,39.6,1.6
shot,1931a21d-b0d6-44cd-860b-4797bbc67079,680,1,00:19:41.353,19,41,47,Barcelona,Regular Play,,Barcelona,"Samuel Eto""o Fils",Right Wing,1.1528,,0.015096581,,Left Foot,Open Play,Saved,Half Volley,,,,,,,93.7,22.8,115.4,39.7,0.2
shot,f02395fc-24d8-4dde-9556-d665af8c3b70,815,1,00:22:52.933,22,52,58,Barcelona,From Free Kick,,Barcelona,Henrik Larsson,Center Forward,0.388002,,0.360348,fbb13849-b2c4-4c6f-89d0-c820c64a8d1c,Head,Open Play,Off T,Diving Header,,,,,,,113.2,44.1,120.0,45.3,0.7
shot,98f35400-b587-4dda-be1c-53d4de65328a,866,1,00:24:38.307,24,38,61,Barcelona,From Free Kick,,Barcelona,"Samuel Eto""o Fils",Right Wing,0.2285,,0.15912123,6f1824d4-50c3-4a09-b286-16520234f0cf,Right Foot,Open Play,Saved,Half Volley,True,,,,,,112.7,47.7,115.0,46.4,0.5
shot,4833e626-9f43-403a-ad27-96db03dd6f2e,976,1,00:27:31.398,27,31,69,Real Betis,From Counter,,Real Betis,Arturo García Muñoz,Right Center Midfield,0.3692,,0.30111125,ab1d16d8-bdaa-45c7-9a87-cd164dbabafe,Right Foot,Open Play,Saved,Normal,,,,,,,110.1,46.7,114.5,42.7,0.5
shot,52465f8a-6464-45da-9252-d432adf3ac20,1058,1,00:29:38.164,29,38,74,Real Betis,From Kick Off,,Real Betis,Daniel Martín Alexandre,Center Forward,0.4533,True,0.24787994,921874c9-b9c4-4878-aa32-48248190de4f,Right Foot,Open Play,Saved,Half Volley,,,,,,,105.2,41.7,112.7,40.5,0.9
shot,3a2d7051-7a20-463c-aa6a-645354c5afea,1115,1,00:31:33.035,31,33,77,Real Betis,From Corner,,Real Betis,Luis Fernández Gutiérrez,Left Back,1.053058,,0.012378618,,Left Foot,Open Play,Off T,Half Volley,True,,,,,,88.0,25.2,120.0,35.4,6.7
shot,21a8a2b8-09a3-40cb-9c35-c199eded69b4,1139,1,00:32:17.194,32,17,78,Barcelona,From Goal Kick,,Barcelona,"Samuel Eto""o Fils",Right Wing,0.2458,,0.1635488,da04ee75-57d5-45d4-834f-84796f0b4097,Right Foot,Open Play,Blocked,Normal,,,,,,,109.4,28.9,111.7,32.2,
shot,725e3c98-9ecf-4afd-8961-b7bd5c433747,1148,1,00:33:00.680,33,0,79,Barcelona,From Free Kick,,Barcelona,Ronaldo de Assis Moreira,Left Wing,0.4691,,0.030690635,,Right Foot,Free Kick,Blocked,Normal,,,,,,,87.2,37.2,98.0,37.3,
shot,3747c897-03f1-467c-a218-c420da196c0b,1271,1,00:35:54.664,35,54,86,Real Betis,From Throw In,,Real Betis,Arturo García Muñoz,Right Center Midfield,0.8447,,0.017934142,052bba93-13ef-45be-8829-116cdedee0d1,Right Foot,Open Play,Off T,Normal,True,,,,,,89.6,42.7,120.0,47.9,5.4
shot,7f96e82e-a5fe-484d-926a-aa35461a4a8a,1549,1,00:43:24.220,43,24,100,Barcelona,Regular Play,,Barcelona,Henrik Larsson,Center Forward,1.4853,,0.23663391,16be2e46-07cf-41e1-8504-5ebfab75c885,Head,Open Play,Blocked,Normal,,,,,,,113.6,40.2,117.2,40.0,
shot,8fdd3605-d7de-4455-8925-e9a0b4145653,1567,1,00:44:03.182,44,3,102,Barcelona,From Corner,,Barcelona,"Samuel Eto""o Fils",Right Wing,0.580673,,0.30907452,0759543a-9caf-40ec-ac73-dda17e7b9d56,Right Foot,Open Play,Off T,Volley,,,,True,,,114.0,36.1,120.0,40.8,4.1
shot,ad6456ac-a16b-46cb-a9e7-db573d825f88,2169,2,00:13:08.451,58,8,132,Barcelona,From Free Kick,,Barcelona,Ronaldo de Assis Moreira,Left Wing,1.1743,,0.020262783,388c42b5-8a5f-4491-a413-e71b9e0e8939,Right Foot,Open Play,Goal,Normal,True,,,,,,92.9,22.6,120.0,42.4,0.2
shot,bef9e4ac-38b4-4414-a783-3589406e15e7,2234,2,00:16:03.484,61,3,138,Real Betis,From Free Kick,,Real Betis,Joaquín Sánchez Rodríguez,Right Wing,1.3101,,0.030714901,,Right Foot,Free Kick,Goal,Normal,,,,,,,91.4,59.1,120.0,43.2,0.4
shot,5b779819-052c-44e2-801e-b3b37a86abdf,2255,2,00:17:54.729,62,54,141,Real Betis,From Free Kick,,Real Betis,Alberto Rivera Pizarro,Left Defensive Midfield,0.321701,,0.03804886,a266430e-02ad-4115-ae32-db61f67717bf,Right Foot,Open Play,Blocked,Normal,True,,,,,,96.9,47.6,106.8,44.1,
shot,a1e906fa-fba0-4aee-b736-e28ca68debdf,2269,2,00:18:17.825,63,17,142,Real Betis,From Throw In,,Real Betis,Luís Eduardo Schmidt,Center Attacking Midfield,0.294,,0.4244612,68289f02-4042-414d-892e-a83831282bf8,Right Foot,Open Play,Saved,Normal,,,,True,,,109.5,36.1,113.4,37.7,0.2
shot,6f76108e-19f9-4106-b079-c0ce16a1cb85,2328,2,00:20:12.993,65,12,148,Real Betis,From Throw In,,Real Betis,Fernando Varela Ramos,Right Back,0.9088,,0.011858159,a511156c-5c64-4b25-bb7c-ed8ff1e492cd,Right Foot,Open Play,Saved,Normal,,,,,,,92.9,55.3,118.7,43.4,1.8
shot,ef5fd943-71a4-41f6-9862-db30b4edda12,2469,2,00:24:52.715,69,52,159,Real Betis,From Free Kick,,Real Betis,Luís Eduardo Schmidt,Center Attacking Midfield,1.0813,True,0.019535074,99382ff4-1e78-4c28-88ee-9601ede0631a,Head,Open Play,Saved,Normal,,,,,,,105.1,38.5,119.4,36.7,1.1
shot,404859a9-2a9d-46eb-a569-ce7fb74c1fc7,2550,2,00:26:29.689,71,29,168,Barcelona,From Free Kick,,Barcelona,Thiago Motta,Right Center Midfield,0.124,,0.037015185,d3b17989-b796-4da6-899e-54df99862d61,Left Foot,Open Play,Blocked,Normal,,,,,,,97.9,30.2,100.1,30.7,
shot,f3cf5a95-c836-4f76-b235-1b9053a4ac93,2896,2,00:36:48.686,81,48,188,Real Betis,From Free Kick,,Real Betis,Fernando Varela Ramos,Right Back,1.1064,,0.023223551,2edde54f-ae7b-4324-8a0c-910e554cc076,Right Foot,Open Play,Saved,Normal,True,,,,,,87.1,41.2,119.1,40.2,0.3
shot,88afc28b-7d5d-41ce-bcff-3bb65ba7d850,2914,2,00:37:28.382,82,28,192,Barcelona,From Corner,,Barcelona,Anderson Luís de Souza,Left Center Midfield,1.90405,,0.018877016,78309bba-b21a-4b91-8a33-e8031377bc06,Right Foot,Open Play,Off T,Normal,,,,,,,95.1,23.4,120.0,45.5,0.9
