event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,e401ddd5-7e50-487f-8189-bf997842af99,137,1,00:02:24.145,2,24,7,Barcelona,From Throw In,,Barcelona,Adriano Correia Claro,Left Back,1.079245,True,0.025615081,97caec11-435d-4572-a5b4-7d542a091d72,Right Foot,Open Play,Saved,Normal,,,,,,,97.7,24.4,118.1,41.9,1.4
shot,f8c7717b-bfe6-4d1a-9581-d36818b66cca,877,1,00:17:55.232,17,55,32,Barcelona,Regular Play,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,0.118038,,0.018635025,b2e6cd47-5ad2-44c0-94d4-eff2cb74bd33,Right Foot,Open Play,Blocked,Normal,,,,,,,96.6,22.4,99.6,24.3,
shot,72602661-fa42-496e-a797-ea4f108854cf,889,1,00:18:02.548,18,2,32,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.1518,,0.094182506,ba593a80-09eb-42af-96db-fbd29482ba2d,Left Foot,Open Play,Blocked,Normal,,,,,,,98.8,39.6,103.4,39.1,
shot,3a660d7d-5c1a-4a0e-9f60-0a571a6a3888,985,1,00:21:01.819,21,1,37,Barcelona,From Throw In,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Left Wing,0.5183,True,0.031593736,a8422acc-d672-4e84-a690-e856cdd7a0ac,Right Foot,Open Play,Blocked,Normal,,,,,,,102.3,23.2,112.6,31.1,
shot,6a216be4-66bd-47aa-83ae-44cca3401756,992,1,00:21:23.293,21,23,38,Barcelona,From Corner,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,0.1224,True,0.030796804,,Left Foot,Open Play,Blocked,Normal,True,,,,,,103.0,31.5,106.8,33.6,
shot,cafba68b-8dd5-4297-8952-6042bcd9dc10,1061,1,00:22:44.163,22,44,40,Barcelona,From Throw In,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.6872,,0.18485516,dbe38b79-ef20-45f7-a113-788078c51a5b,Left Foot,Open Play,Goal,Normal,True,,,,,,106.9,38.7,120.0,38.0,2.3
shot,ee6c8edb-c219-449e-b64b-8185dda15202,1194,1,00:25:29.219,25,29,43,Barcelona,From Throw In,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Left Wing,0.1988,,0.22569856,4f7fd39c-c9f9-4359-9fa5-2380e3e09354,Right Foot,Open Play,Saved,Normal,,,,,,,115.0,31.0,117.4,33.7,0.3
shot,2d304362-b62f-4178-8e16-19186fb7c6ee,1316,1,00:31:36.293,31,36,50,Getafe,From Free Kick,,Getafe,Pablo Sarabia García,Right Midfield,1.0061,,0.07117323,,Left Foot,Free Kick,Off T,Normal,,,,,,,96.3,47.4,120.0,42.9,3.6
shot,b93ae63a-e5d0-41c4-b3d0-9e0db5bbfb09,1449,1,00:36:23.544,36,23,59,Getafe,From Free Kick,,Getafe,Ángel Lafita Castillo,Center Attacking Midfield,0.7651,,0.036589857,2d5dd6e2-9ad7-4fe4-93c9-5787c1a57a1e,Right Foot,Open Play,Goal,Normal,,,,,,,108.7,52.0,120.0,37.9,0.2
shot,5afde343-f48d-47cf-944b-32ce748f89df,2004,2,00:02:59.785,47,59,78,Barcelona,From Throw In,,Barcelona,Andrés Iniesta Luján,Left Center Midfield,1.6545,,0.0520158,24c7dd1f-29fc-44a2-b98b-f87891fe04f3,Head,Open Play,Saved,Normal,,,,,,,107.0,36.8,117.5,36.9,1.2
