event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,10d1e7a1-424b-4b46-b1b6-72bb1b16ae89,67,1,00:01:29.545,1,29,4,Barcelona,From Free Kick,,Barcelona,Daniel Alves da Silva,Right Back,0.974871,True,0.038358875,208ce542-b7db-4464-8783-b8b7aa1ea400,Right Foot,Open Play,Saved,Normal,True,,,,,,106.2,63.7,118.6,43.9,0.5
shot,34928ada-1fe6-4be0-bd1c-16fa6f005c1b,434,1,00:10:16.427,10,16,26,Málaga,From Free Kick,,Málaga,Sérgio Paulo Barbosa Valente,Left Midfield,1.0259,,0.06487455,,Left Foot,Free Kick,Post,Normal,,,,,,,96.5,30.2,120.0,44.1,1.8
shot,4e6389c6-04a5-473e-a2e3-5b44a1cfdd35,566,1,00:12:21.853,12,21,31,Barcelona,From Throw In,,Barcelona,Francesc Fàbregas i Soler,Right Center Midfield,0.0642,,0.09977364,0aff1b7a-c5ed-4047-9aaa-a83c6025069d,Left Foot,Open Play,Blocked,Normal,,,,,,,103.8,39.9,104.7,40.2,
shot,4dae532b-bf88-4265-a223-be2c0fb42e2e,579,1,00:12:54.989,12,54,32,Barcelona,From Corner,,Barcelona,Carles Puyol i Saforcada,Right Center Back,0.652399,True,0.24215887,306c31a3-8184-4e40-8544-e85bbc557252,Left Foot,Open Play,Goal,Volley,True,,,,,,114.0,45.4,120.0,37.4,2.4
shot,460f84f2-3fa2-49cf-8d61-7a34b686a037,855,1,00:19:06.381,19,6,42,Barcelona,Regular Play,,Barcelona,Adriano Correia Claro,Left Back,0.917932,,0.018413585,c42a7cb0-1c23-4314-8952-a247e567bcff,Right Foot,Open Play,Saved,Normal,,,,,,,98.8,21.9,114.8,38.6,0.3
shot,88f1f2f2-2088-491f-b80a-425f8fdb5e40,964,1,00:20:25.861,20,25,44,Barcelona,Regular Play,,Barcelona,Pedro Eliezer Rodríguez Ledesma,Right Wing,1.627442,,0.013518572,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,103.3,59.5,120.0,49.5,7.6
shot,ab5e8e15-de98-4cf7-96a0-0b3354bda0b6,1129,1,00:23:30.445,23,30,50,Málaga,Regular Play,,Málaga,Eliseu Pereira dos Santos,Left Back,1.0764,,0.033472113,52c5ae2c-dcea-4f48-a3e6-e85dcc467458,Left Foot,Open Play,Off T,Normal,True,,,,,,98.4,27.2,120.0,27.1,0.8
shot,c13c49e7-0af0-49c7-aa86-4c5765f6492d,1244,1,00:25:38.755,25,38,52,Málaga,From Throw In,,Málaga,José Salomón Rondón Giménez,Center Forward,0.912956,True,0.045522336,fb393fad-767e-4fe3-84e2-f522c571fc77,Head,Open Play,Goal,Normal,,,,,,,109.7,43.0,120.0,37.0,1.3
shot,4f3a27e3-d10d-49ea-887f-faeffa1e4c63,1635,1,00:34:13.633,34,13,64,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.6008,,0.76,,Left Foot,Penalty,Goal,Normal,,,,True,,,108.0,40.0,120.0,38.7,0.2
shot,5b4c47fd-fca2-43ed-903e-4be77b879c40,1952,1,00:41:50.083,41,50,81,Málaga,From Free Kick,,Málaga,Sérgio Paulo Barbosa Valente,Left Midfield,0.0955,True,0.1607121,,Left Foot,Open Play,Blocked,Normal,,,,,,,110.3,29.0,112.9,32.0,
shot,19c3bc4a-784d-4661-ba22-7eefdba8e380,2182,2,00:02:48.588,47,48,93,Málaga,From Free Kick,,Málaga,Diego Mario Buonanotte Rende,Right Center Midfield,1.547353,,0.041969225,,Left Foot,Open Play,Off T,Normal,True,,,,,,92.6,44.6,120.0,35.4,7.1
shot,01050b89-b5f9-4db9-926c-b2671aa18bc9,2314,2,00:06:13.560,51,13,101,Málaga,From Free Kick,,Málaga,José Salomón Rondón Giménez,Center Forward,1.035534,,0.07612246,,Left Foot,Open Play,Wayward,Half Volley,True,,,,,,116.7,31.3,117.1,43.1,
shot,0a920847-b087-4de7-aa45-4ad7fe715880,2353,2,00:06:42.363,51,42,102,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.1132,,0.028157607,9f3cb628-76c8-4a8f-8d65-05f5b81b0f3d,Left Foot,Open Play,Blocked,Normal,,,,,,,98.1,51.8,100.1,50.8,
shot,5d48d978-5df7-4db7-802f-3077c2053535,2601,2,00:11:59.330,56,59,111,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.3589,,0.028722186,,Left Foot,Free Kick,Blocked,Normal,,,,,,,87.3,54.8,99.0,50.5,
shot,d21b7eeb-e20e-4424-b7dd-2b469cedc7c1,2619,2,00:13:46.229,58,46,113,Barcelona,Other,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.566,,0.76,,Left Foot,Penalty,Goal,Normal,,,,True,,,108.1,40.1,120.0,43.4,1.9
shot,727a44c7-2d52-45c1-aa6a-bbe290d4d0f3,2689,2,00:16:05.473,61,5,117,Málaga,From Free Kick,,Málaga,Ruud van Nistelrooy,Center Forward,1.099518,True,0.42870826,8c9ff3fc-7e6f-4212-bad6-c5af1d421e28,Left Foot,Open Play,Off T,Half Volley,True,,,,,,111.8,42.6,120.0,41.1,4.2
