event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,f201ed1e-06a4-4b6a-bf18-59aee0db710d,208,1,00:05:26.030,5,26,18,Xerez,From Free Kick,,Xerez,Emiliano Daniel Armenteros,Left Wing,0.3779,,0.02840234,,Left Foot,Open Play,Blocked,Normal,,,,,,,110.0,24.4,114.3,33.4,
shot,a354fb5d-21c2-45e7-99b7-228046d26c84,391,1,00:10:14.407,10,14,29,Barcelona,From Throw In,,Barcelona,Thierry Henry,Left Wing,0.6884,True,0.28473708,f9e39d2a-f856-4e72-b4c6-c86e46500bb8,Left Foot,Open Play,Saved,Normal,,,,True,,,107.4,27.5,113.9,32.7,0.2
shot,8ed81913-907d-410d-b154-9a87631f991c,507,1,00:13:15.058,13,15,31,Barcelona,Regular Play,,Barcelona,Jeffren Isaac Suárez Bermúdez,Right Wing,0.6499,True,0.103724994,8c84211a-1069-41c0-99f2-82f3a8aac5ea,Left Foot,Open Play,Goal,Normal,,,,True,,,117.6,50.8,120.0,37.3,1.7
shot,3354dc87-de8f-4301-8f5d-cff7cfd6a302,619,1,00:18:16.765,18,16,38,Xerez,From Corner,,Xerez,Leandro Andrés Gioda,Center Back,2.2795,True,0.058210332,f41cc3be-a891-43b1-b727-ceab65a3a9c9,Head,Open Play,Saved Off Target,Normal,,,,,,,111.1,41.1,119.8,45.3,2.7
shot,05649987-f623-4578-aa53-0b8fba79ecee,661,1,00:19:55.687,19,55,41,Xerez,From Free Kick,,Xerez,Mario Bermejo Castanedo,Center Forward,0.6326,,0.06933603,36c245d4-55af-4919-a69f-1e4a9cd69a56,Right Foot,Open Play,Blocked,Volley,True,,,,,,105.2,41.5,112.7,41.9,
shot,a5d53513-b80a-4bd6-8caa-bc90a9e3c8af,785,1,00:22:19.050,22,19,44,Barcelona,From Throw In,,Barcelona,Xavier Hernández Creus,Left Center Midfield,0.0744,,0.032913808,,Right Foot,Open Play,Blocked,Normal,,,,,,,93.0,40.4,94.8,40.6,
shot,d3a7ec87-ba1b-4bec-b869-b50bfe87a65f,842,1,00:23:02.610,23,2,45,Barcelona,From Throw In,,Barcelona,Thierry Henry,Left Wing,0.389352,,0.8954335,802a2f80-9906-41b8-af4f-0be0107beead,Right Foot,Open Play,Goal,Normal,True,,,,True,,114.1,38.7,120.0,39.0,0.1
shot,c081e09a-ab4e-49ab-b86d-f3de846f2452,864,1,00:24:31.126,24,31,48,Xerez,Regular Play,,Xerez,Mario Bermejo Castanedo,Center Forward,1.2856,True,0.044420138,659a3e8b-c708-45e2-8385-1f1691febed4,Right Foot,Open Play,Goal,Normal,True,,,,,,105.3,54.8,120.0,43.3,2.2
shot,25eeb6e6-7e3f-471c-8380-bcd24cbf9be9,929,1,00:27:38.174,27,38,51,Barcelona,From Free Kick,,Barcelona,Rafael Márquez Álvarez,Right Center Back,1.1542,,0.021346692,,Right Foot,Free Kick,Off T,Normal,,,,,,,88.3,34.3,120.0,34.8,1.8
shot,b8d3c24d-910e-413f-bdcb-f8e7490adb53,1582,2,00:01:47.012,46,47,102,Xerez,From Corner,,Xerez,Leandro Andrés Gioda,Center Back,1.079662,True,0.036207076,ef85d544-2cda-4745-9654-eb4145171b3a,Head,Open Play,Off T,Normal,,,,,,,112.1,36.3,120.0,33.8,1.6
shot,a3e264ed-01e9-43ca-941c-9a3910e8d878,1593,2,00:02:13.299,47,13,104,Xerez,Regular Play,,Xerez,Fabián Ariel Orellana Valenzuela,Right Wing,0.4133,,0.19975866,,Right Foot,Open Play,Saved,Normal,,,,,,,102.3,47.8,113.0,42.1,1.3
