event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,0e1417b7-af03-40f2-b1bd-771b18b8d32b,274,1,00:06:17.580,6,17,16,Athletic Club,From Corner,,Athletic Club,Aritz Aduriz Zubeldia,Center Forward,1.160058,,0.09470987,ec034136-e9b7-4edb-9a2e-c3bc8526ee6f,Right Foot,Open Play,Off T,Volley,True,,,,,,109.0,46.9,120.0,39.6,4.5
shot,7781fbbd-0873-4a0b-ae3a-1c220ee4e43f,623,1,00:14:46.443,14,46,36,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.4668,,0.03215709,,Left Foot,Free Kick,Goal,Normal,,,,,,True,91.6,54.6,120.0,37.7,0.3
shot,2ad2603d-dd99-4563-b809-250691b343a6,676,1,00:16:32.810,16,32,40,Athletic Club,Regular Play,,Athletic Club,Aritz Aduriz Zubeldia,Center Forward,1.359348,,0.026354471,45d480a3-3668-4aad-a0b3-246d6cf2d65d,Left Foot,Open Play,Off T,Normal,,,,,,,94.1,34.3,120.0,37.0,6.6
shot,ba7fd6f1-0d91-4686-a74c-39c6ecb65ce6,739,1,00:18:46.818,18,46,44,Athletic Club,From Free Kick,,Athletic Club,Aritz Aduriz Zubeldia,Center Forward,0.5334,,0.3959542,baa08162-6418-4be3-bbf0-69012b3e001e,Right Foot,Open Play,Saved,Volley,True,,,,,,115.0,42.2,119.0,43.2,1.0
shot,cfae6372-137a-4139-b6b9-736f43da9721,786,1,00:19:54.167,19,54,46,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.3351,,0.12504289,aceb5684-77ae-4e69-9b66-41fb82388d4b,Head,Open Play,Saved,Normal,,,,True,,,116.5,48.8,119.5,42.7,1.0
shot,ed928fbe-4468-41d1-8aa3-9e5c1afb2e6d,852,1,00:21:38.622,21,38,48,Barcelona,From Throw In,,Barcelona,Xavier Hernández Creus,Right Center Midfield,0.8208,,0.1609434,c03d5d19-d463-48d0-820a-463d9572ac7c,Head,Open Play,Off T,Diving Header,,,,,,,108.9,40.2,120.0,38.9,3.9
shot,5c7ce377-51f1-491a-bfaa-a4704d52bf9d,875,1,00:23:35.292,23,35,52,Athletic Club,From Free Kick,,Athletic Club,Markel Susaeta Laskurain,Right Wing,1.134,,0.04034612,,Right Foot,Free Kick,Saved,Normal,,,,,,,99.9,20.1,119.0,41.9,1.8
shot,0532ab17-ca58-451c-86b7-944f21d7ce38,939,1,00:25:03.320,25,3,57,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.9951,,0.09233174,2893017c-a416-4001-9981-07eab9687b7f,Right Foot,Open Play,Goal,Normal,True,,,,,,98.9,44.2,120.0,37.5,0.4
shot,15543358-d3f8-4d88-813c-c3915d6bfa59,981,1,00:27:00.459,27,0,60,Athletic Club,From Free Kick,,Athletic Club,Iker Muniain Goñi,Left Wing,0.534,,0.010805934,,Left Foot,Open Play,Blocked,Volley,True,,,,,,96.0,31.4,107.1,34.1,
shot,fa2cd863-bdb0-4b77-a810-4128c9bf8334,1150,1,00:29:42.973,29,42,65,Barcelona,Regular Play,,Barcelona,Neymar da Silva Santos Junior,Left Wing,0.3842,,0.6399037,e4425a62-2b73-487c-9e80-ccd4ca6017bd,Other,Open Play,Blocked,Normal,,,,,,,116.9,37.6,119.4,37.3,
