match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,metadata,match_week,competition_stage,stadium,referee
68356,2007-12-01,22:00:00.000,11,40,214,217,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",14,"{'id': 1, 'name': 'Regular Season'}","{'id': 4635, 'name': 'Estadi Olímpic Lluís Companys', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1007, 'name': 'Alfonso Perez Burrull', 'country': {'id': 214, 'name': 'Spain'}}"
69158,2007-10-28,19:00:00.000,11,40,217,403,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",9,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1009, 'name': 'Miguel Ayza', 'country': {'id': 214, 'name': 'Spain'}}"
69187,2008-02-03,19:00:00.000,11,40,217,422,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",22,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1004, 'name': 'Turienzo', 'country': {'id': 214, 'name': 'Spain'}}"
68363,2007-11-01,22:00:00.000,11,40,901,217,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",10,"{'id': 1, 'name': 'Regular Season'}","{'id': 622, 'name': 'Estadio Municipal José Zorrilla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2535, 'name': 'Carlos Velasco Carballo', 'country': {'id': 214, 'name': 'Spain'}}"
69166,2007-11-04,19:00:00.000,11,40,217,218,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",11,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1003, 'name': 'Fernando Teixeira', 'country': {'id': 214, 'name': 'Spain'}}"
68366,2008-05-11,21:00:00.000,11,40,217,1043,2,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",37,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1010, 'name': 'Antonio Rubinos Perez', 'country': {'id': 214, 'name': 'Spain'}}"
69148,2007-09-22,22:00:00.000,11,40,217,213,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano Mallenco', 'country': {'id': 214, 'name': 'Spain'}}"
69184,2007-11-24,20:00:00.000,11,40,217,1220,3,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",13,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1010, 'name': 'Antonio Rubinos Perez', 'country': {'id': 214, 'name': 'Spain'}}"
69173,2008-01-20,21:00:00.000,11,40,217,1217,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",20,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1011, 'name': 'Luis Medina Cantalejo', 'country': {'id': 214, 'name': 'Spain'}}"
69146,2008-02-09,22:00:00.000,11,40,213,217,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",23,"{'id': 1, 'name': 'Regular Season'}","{'id': 349, 'name': 'Estadio Ramón Sánchez Pizjuán', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1003, 'name': 'Fernando Teixeira', 'country': {'id': 214, 'name': 'Spain'}}"
69182,2008-02-16,22:00:00.000,11,40,395,217,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",24,"{'id': 1, 'name': 'Regular Season'}","{'id': 4457, 'name': 'Estadio de la Romareda', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1002, 'name': 'Bernardino Gonzalez', 'country': {'id': 214, 'name': 'Spain'}}"
68358,2008-04-12,22:00:00.000,11,40,1220,217,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",32,"{'id': 1, 'name': 'Regular Season'}","{'id': 4638, 'name': 'Estadio Nuevo Colombino', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1008, 'name': 'Carlos Clos Gómez', 'country': {'id': 214, 'name': 'Spain'}}"
68361,2008-05-07,22:00:00.000,11,40,220,217,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",36,"{'id': 1, 'name': 'Regular Season'}","{'id': 353, 'name': 'Estadio Santiago Bernabéu', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1007, 'name': 'Alfonso Perez Burrull', 'country': {'id': 214, 'name': 'Spain'}}"
69141,2008-05-04,19:00:00.000,11,40,217,207,6,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",35,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano Mallenco', 'country': {'id': 214, 'name': 'Spain'}}"
69145,2007-12-15,22:00:00.000,11,40,207,217,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",16,"{'id': 1, 'name': 'Regular Season'}","{'id': 344, 'name': 'Estadio de Mestalla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 999, 'name': 'Eduardo Iturralde Gonzalez', 'country': {'id': 214, 'name': 'Spain'}}"
