match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,last_updated,metadata,match_week,competition_stage,stadium,referee
16317,2019-05-19,16:15:00.000,11,4,322,217,2,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",38,"{'id': 1, 'name': 'Regular Season'}","{'id': 347, 'name': 'Estadio Municipal de Ipurúa', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 224, 'name': 'José Munuera', 'country': {'id': 112, 'name': 'Italy'}}"
16131,2019-01-13,18:30:00.000,11,4,217,322,3,0,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",19,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 183, 'name': 'Jesús Gil', 'country': {'id': 214, 'name': 'Spain'}}"
16109,2018-12-22,18:30:00.000,11,4,217,209,2,0,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",17,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 453, 'name': 'Eduardo Prieto Iglesias', 'country': {'id': 214, 'name': 'Spain'}}"
16205,2019-03-09,18:30:00.000,11,4,217,360,3,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",27,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 209, 'name': 'Mario Melero', 'country': {'id': 112, 'name': 'Italy'}}"
16095,2018-12-16,20:45:00.000,11,4,221,217,0,5,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",16,"{'id': 1, 'name': 'Regular Season'}","{'id': 350, 'name': 'Estadio Ciudad de Valencia', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 211, 'name': 'José González', 'country': {'id': 112, 'name': 'Italy'}}"
16306,2019-05-12,18:30:00.000,11,4,217,216,2,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",37,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 211, 'name': 'José González', 'country': {'id': 112, 'name': 'Italy'}}"
16010,2018-09-29,16:15:00.000,11,4,217,215,1,1,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 217, 'name': 'Santiago Jaime', 'country': {'id': 112, 'name': 'Italy'}}"
15986,2018-09-23,20:45:00.000,11,4,217,211,2,2,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",5,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 183, 'name': 'Jesús Gil', 'country': {'id': 214, 'name': 'Spain'}}"
16240,2019-04-02,21:30:00.000,11,4,222,217,4,4,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",30,"{'id': 1, 'name': 'Regular Season'}","{'id': 361, 'name': 'Estadio de la Cerámica', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 208, 'name': 'Alejandro Hernández', 'country': {'id': 112, 'name': 'Italy'}}"
15978,2018-09-15,16:15:00.000,11,4,210,217,1,2,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 5043, 'name': 'Reale Arena', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 223, 'name': 'Carlos Del Cerro', 'country': {'id': 112, 'name': 'Italy'}}"
16173,2019-02-10,20:45:00.000,11,4,215,217,0,0,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",23,"{'id': 1, 'name': 'Regular Season'}","{'id': 345, 'name': 'San Mamés Barria', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 223, 'name': 'Carlos Del Cerro', 'country': {'id': 112, 'name': 'Italy'}}"
16023,2018-10-07,20:45:00.000,11,4,207,217,1,1,available,2020-07-29T05:00,"{'data_version': '1.0.3', 'shot_fidelity_version': '2'}",8,"{'id': 1, 'name': 'Regular Season'}","{'id': 344, 'name': 'Estadio de Mestalla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 211, 'name': 'José González', 'country': {'id': 112, 'name': 'Italy'}}"
16265,2019-04-20,20:45:00.000,11,4,217,210,2,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",33,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 219, 'name': 'Pablo González', 'country': {'id': 112, 'name': 'Italy'}}"
16196,2019-03-02,20:45:00.000,11,4,220,217,0,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",26,"{'id': 1, 'name': 'Regular Season'}","{'id': 353, 'name': 'Estadio Santiago Bernabéu', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano', 'country': {'id': 112, 'name': 'Italy'}}"
15956,2018-08-25,22:15:00.000,11,4,901,217,0,1,available,2020-07-29T05:00,"{'data_version': '1.0.2', 'shot_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 622, 'name': 'Estadio Municipal José Zorrilla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 215, 'name': 'Ricardo De Burgos', 'country': {'id': 112, 'name': 'Italy'}}"
15946,2018-08-18,22:15:00.000,11,4,217,206,3,0,available,2020-07-29T05:00,"{'data_version': '1.0.2', 'shot_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 220, 'name': 'José Sánchez', 'country': {'id': 112, 'name': 'Italy'}}"
16231,2019-03-30,16:15:00.000,11,4,217,214,2,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",29,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 223, 'name': 'Carlos Del Cerro', 'country': {'id': 112, 'name': 'Italy'}}"
15998,2018-09-26,20:00:00.000,11,4,205,217,2,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 355, 'name': 'Estadio Municipal de Butarque', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano', 'country': {'id': 112, 'name': 'Italy'}}"
16029,2018-10-20,20:45:00.000,11,4,217,213,4,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",9,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 207, 'name': 'Juan Martínez', 'country': {'id': 112, 'name': 'Italy'}}"
16073,2018-11-24,20:45:00.000,11,4,212,217,1,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",13,"{'id': 1, 'name': 'Regular Season'}","{'id': 4654, 'name': 'Estadio Wanda Metropolitano', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 183, 'name': 'Jesús Gil', 'country': {'id': 214, 'name': 'Spain'}}"
16086,2018-12-08,20:45:00.000,11,4,214,217,0,4,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",15,"{'id': 1, 'name': 'Regular Season'}","{'id': 351, 'name': 'RCDE Stadium', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 223, 'name': 'Carlos Del Cerro', 'country': {'id': 112, 'name': 'Italy'}}"
16120,2019-01-06,20:45:00.000,11,4,216,217,1,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",18,"{'id': 1, 'name': 'Regular Season'}","{'id': 354, 'name': 'Coliseum Alfonso Pérez', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 451, 'name': 'Guillermo Cuadra', 'country': {'id': 214, 'name': 'Spain'}}"
16182,2019-02-16,20:45:00.000,11,4,217,901,1,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",24,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 207, 'name': 'Juan Martínez', 'country': {'id': 112, 'name': 'Italy'}}"
16190,2019-02-23,16:15:00.000,11,4,213,217,2,4,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",25,"{'id': 1, 'name': 'Regular Season'}","{'id': 349, 'name': 'Estadio Ramón Sánchez Pizjuán', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 180, 'name': 'Antonio Mateu', 'country': {'id': 214, 'name': 'Spain'}}"
