match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,last_updated,metadata,match_week,competition_stage,stadium,referee
267212,2016-09-17,13:00:00.000,11,2,205,217,1,5,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 355, 'name': 'Estadio Municipal de Butarque', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 215, 'name': 'R. De Burgos', 'country': {'id': 214, 'name': 'Spain'}}"
266669,2016-09-10,20:30:00.000,11,2,217,206,1,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 209, 'name': 'Mario Melero', 'country': {'id': 112, 'name': 'Italy'}}"
266892,2016-08-28,20:15:00.000,11,2,215,217,0,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 345, 'name': 'San Mamés Barria', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 180, 'name': 'Antonio Mateu', 'country': {'id': 214, 'name': 'Spain'}}"
267220,2016-09-21,22:00:00.000,11,2,217,212,1,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",5,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 222, 'name': 'David Fernández', 'country': {'id': 112, 'name': 'Italy'}}"
266989,2016-11-06,20:45:00.000,11,2,213,217,1,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",11,"{'id': 1, 'name': 'Regular Season'}","{'id': 349, 'name': 'Estadio Ramón Sánchez Pizjuán', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 217, 'name': 'S. Jaime', 'country': {'id': 214, 'name': 'Spain'}}"
267670,2016-08-20,18:15:00.000,11,2,217,218,6,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano', 'country': {'id': 112, 'name': 'Italy'}}"
266516,2017-01-29,12:00:00.000,11,2,218,217,1,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",20,"{'id': 1, 'name': 'Regular Season'}","{'id': 352, 'name': 'Estadio Benito Villamarín', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 208, 'name': 'A. Hernández', 'country': {'id': 214, 'name': 'Spain'}}"
266357,2016-12-10,13:00:00.000,11,2,422,217,0,3,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",15,"{'id': 1, 'name': 'Regular Season'}","{'id': 4466, 'name': 'Estadio El Sadar', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 207, 'name': 'J. Martínez', 'country': {'id': 214, 'name': 'Spain'}}"
267039,2017-05-14,20:00:00.000,11,2,208,217,1,4,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",37,"{'id': 1, 'name': 'Regular Season'}","{'id': 357, 'name': 'Estadio de Gran Canaria', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 211, 'name': 'José González', 'country': {'id': 112, 'name': 'Italy'}}"
267058,2016-10-29,20:45:00.000,11,2,217,1049,1,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",10,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 207, 'name': 'J. Martínez', 'country': {'id': 214, 'name': 'Spain'}}"
